cluster_id,id,title,author,doi
6,D_000612,Not just an ego-trip: Exploring backers' motivation for funding in incentive-based crowdfunding,"Bretschneider, Ulrich and Leimeister, Jan Marco",10.1016/J.JSIS.2017.02.002
7,C_000392,Knowledge management in supply chain: An empirical study from France,"Samuel, Karine Evrard and Goury, Marie-Lyne and Gunasekaran, Angappa and Spalanzani, Alain",10.1016/J.JSIS.2010.11.001
7,D_000492,Knowledge management in supply chain: An empirical study from France,"Samuel, Karine Evrard and Goury, Marie-Lyne and Gunasekaran, Angappa and Spalanzani, Alain",10.1016/J.JSIS.2010.11.001
8,C_000336,Knowledge based transactions and decision framing in Information Technology Outsourcing,"Jain, Amit and Thietart, Raymond-Alain",10.1016/J.JSIS.2013.08.001
8,D_000522,Knowledge based transactions and decision framing in Information Technology Outsourcing,"Jain, Amit and Thietart, Raymond-Alain",10.1016/J.JSIS.2013.08.001
9,C_000089,Managing inter-organizational knowledge sharing,"Loebbecke, Claudia and van Fenema, Paul C. and Powell, Philip",10.1016/J.JSIS.2015.12.002
9,D_000600,Managing inter-organizational knowledge sharing,"Loebbecke, Claudia and van Fenema, Paul C. and Powell, Philip",10.1016/J.JSIS.2015.12.002
10,C_000139,Welcome to this 2nd issue of Volume 30 of The Journal of Strategic Information Systems,"Gable, Guy G.",10.1016/J.JSIS.2021.101672
10,D_000704,Welcome to this 2nd issue of Volume 30 of The Journal of Strategic Information Systems,"Gable, Guy G.",10.1016/J.JSIS.2021.101672
11,C_000329,Site-shifting as the source of ambidexterity: Empirical insights from the field of ticketing,"Huang, Jimmy and Newell, Sue and Huang, Jingsong and Pan, Shan-Ling",10.1016/J.JSIS.2014.01.001
11,D_000553,Site-shifting as the source of ambidexterity: Empirical insights from the field of ticketing,"Huang, Jimmy C. and Newell, Sue and Huang, Jingsong and Pan, Shan Ling",10.1016/J.JSIS.2014.01.001
12,C_000667,Case study,"Jelassi, Tawfik and Dutta, Soumitra",10.1016/0963-8687(93)90024-5
12,D_000064,Case study: Integrating global commercial operations with information technology at BP Chemicals,"Jelassi, Tawfik and Dutta, Soumitra",10.1016/0963-8687(93)90024-5
13,C_000715,Market as opportunity? Case studies in outsourcing information technology and services,"Willcocks, Leslie and Fitzgerald, Guy",10.1016/0963-8687(93)90029-A
13,D_000076,Market as opportunity? Case studies in outsourcing information technology and services,"Willcocks, Leslie P. and Fitzgerald, Guy",10.1016/0963-8687(93)90029-A
14,C_000531,Measuring switching costs in IT outsourcing services,"Whitten, Dwayne and Wakefield, Robin L.",10.1016/J.JSIS.2005.11.002
14,D_000380,Measuring switching costs in IT outsourcing services,"Whitten, Dwayne and Wakefield, Robin L.",10.1016/J.JSIS.2005.11.002
15,C_000632,A contingency model of EDI's impact on industry sectors,"Clarke, Roger",10.1016/0963-8687(92)90027-T
15,D_000042,A contingency model of EDI's impact on industry sectors,"Clarke, Roger",10.1016/0963-8687(92)90027-T
16,C_000821,Corrigendum to “Joint collaborative planning as a governance mechanism to strengthen the chain of IT value co-creation” [J. Strategic Inf. Syst. 21 (3) (2012) 182–200],"Hadaya, Pierre and Cassivi, Luc",10.1016/J.JSIS.2013.11.002
16,D_000497,"Corrigendum to ""Joint collaborative planning as a governance mechanism to strengthen the chain of IT value co-creation"" [J. Strategic Inf. Syst. 21(3) (2012) 182-200]","Hadaya, Pierre and Cassivi, Luc",10.1016/J.JSIS.2013.11.002
17,C_000085,Managing culture creep: Toward a strategic model of user IT culture,"Walsh, Isabelle and Kefi, Hajer and Baskerville, Richard",10.1016/J.JSIS.2010.09.002
17,D_000452,Managing culture creep: Toward a strategic model of user IT culture,"Walsh, Isabelle and Kefi, Hajer and Baskerville, Richard L.",10.1016/J.JSIS.2010.09.002
18,C_000414,JSIS editorial December 2009,"Galliers, Bob and Jarvenpaa, Sirkka",10.1016/S0963-8687(09)00052-3
18,D_000423,JSIS editorial December 2009,"Galliers, Bob and Jarvenpaa, Sirkka L.",10.1016/S0963-8687(09)00052-3
19,C_000312,Does mutuality matter? Examining the bilateral nature and effects of CEO–CIO mutual understanding,"Benlian, Alexander and Haffke, Ingmar",10.1016/J.JSIS.2016.01.001
19,D_000597,Does mutuality matter? Examining the bilateral nature and effects of CEO-CIO mutual understanding,"Benlian, Alexander and Haffke, Ingmar",10.1016/J.JSIS.2016.01.001
20,C_000130,Welcome to this 3RD issue of Volume 30 of The Journal of Strategic Information Systems,"Gable, Guy G. and Chan, Yolande E.",10.1016/J.JSIS.2021.101684
20,D_000705,Welcome to this 3RD issue of Volume 30 of The Journal of Strategic Information Systems,"Gable, Guy G. and Chan, Yolande E.",10.1016/J.JSIS.2021.101684
21,C_000350,The attraction of contributors in free and open source software projects,"Santos, Carlos and Kuk, George and Kon, Fabio and Pearson, John",10.1016/J.JSIS.2012.07.004
21,D_000530,The attraction of contributors in free and open source software projects,"Santos Jr., Carlos Denner and Kuk, George and Kon, Fabio and Pearson, John",10.1016/J.JSIS.2012.07.004
22,C_000001,Digital workplace transformation: Subtraction logic as deinstitutionalising the taken-for-granted,"Zimmer, Markus Philipp and Baiyere, Abayomi and Salmela, Hannu",10.1016/J.JSIS.2023.101757
22,D_000751,Digital workplace transformation: Subtraction logic as deinstitutionalising the taken-for-granted,"Zimmer, Markus Philipp and Baiyere, Abayomi and Salmela, Hannu",10.1016/J.JSIS.2023.101757
23,C_000005,The role of IT in organizational innovation – A systematic literature review,"Mamonov, Stanislav and Peterson, Richard",10.1016/J.JSIS.2021.101696
23,D_000714,The role of IT in organizational innovation - A systematic literature review,"Mamonov, Stanislav and Peterson, Richard",10.1016/J.JSIS.2021.101696
24,C_000050,Not all digital venture ideas are created equal: Implications for venture creation processes,"von Briel, Frederik and Recker, Jan and Davidsson, Per",10.1016/J.JSIS.2018.06.002
24,D_000633,Not all digital venture ideas are created equal: Implications for venture creation processes,"von Briel, Frederik and Recker, Jan and Davidsson, Per",10.1016/J.JSIS.2018.06.002
25,C_000057,Effects of consumer visit to online community and product channel on local sales of large consumer goods: Evidence from real estate industry,"Li, Qi and Wang, Quansheng and Lin, Zhijie",10.1016/J.JSIS.2017.11.001
25,D_000646,Effects of consumer visit to online community and product channel on local sales of large consumer goods: Evidence from real estate industry,"Li, Qi and Wang, Quansheng and Lin, Zhijie",10.1016/J.JSIS.2017.11.001
26,C_000739,Expert systems in business and finance,"Sprowls, Clay",10.1016/0963-8687(94)90021-3
26,D_000071,Expert systems in business and finance: Paul R Watkins and Lance B Eliot (eds) Wiley New York (1993) 367 pp $24.95 ISBN 0 471 91967 5,"Sprowls, Clay",10.1016/0963-8687(94)90021-3
27,C_000579,Factors contributing to the success of customer oriented interorganizational systems,"Cavaye, Angèle LM and Cragg, Paul B",10.1016/0963-8687(95)80012-F
27,D_000135,Factors contributing to the success of customer oriented interorganizational systems,"Cavaye, Angèle L. M. and Cragg, Paul B.",10.1016/0963-8687(95)80012-F
28,C_000843,Editorial,"Galliers, Robert D. and Jarvenpaa, Sirkka L.",10.1016/J.JSIS.2006.06.001
28,D_000370,Editorial,"Galliers, Robert D. and Jarvenpaa, Sirkka L.",10.1016/J.JSIS.2006.06.001
29,C_000221,Invited Viewpoint: How well does the Information Systems discipline fare in the Financial Times’ top 50 Journal list?,"Vidgen, Richard and Mortenson, Michael and Powell, Philip",10.1016/J.JSIS.2019.101577
29,D_000653,Invited Viewpoint: How well does the Information Systems discipline fare in the Financial Times' top 50 Journal list?,"Vidgen, Richard and Mortenson, Michael J. and Powell, Philip",10.1016/J.JSIS.2019.101577
30,C_000548,Information systems: An emerging discipline?,"Powell, Philip",10.1016/S0963-8687(97)00021-8
30,D_000175,"Information systems: An emerging discipline?: John Mingers and Frank Stowell (Eds.). McGraw-Hill, Maidenhead, 387 pages, ISBN 0077092953","Powell, Philip",10.1016/S0963-8687(97)00021-8
31,C_000490,Unpacking the systems development process: an empirical application of the CSF concept in a research context,"Butler, T. and Fitzgerald, Brian",10.1016/S0963-8687(00)00027-5
31,D_000218,Unpacking the systems development process: an empirical application of the CSF concept in a research context,"Butler, Thomas and Fitzgerald, Brian",10.1016/S0963-8687(00)00027-5
32,C_000271,The regulation of electronic commerce: learning from the UK's RIP act,"Hosein, Ian and Whitley, Edgar A",10.1016/S0963-8687(01)00059-2
32,D_000289,The regulation of electronic commerce: learning from the UK's RIP act,"Hosein, Ian and Whitley, Edgar A.",10.1016/S0963-8687(01)00059-2
33,C_000227,Contours of diffusion of electronic data interchange in Finland,"Damsgaard, Jan and Lyytinen, Kalle",10.1016/S0963-8687(98)00032-8
33,D_000192,Contours of diffusion of electronic data interchange in Finland: Overcoming technological barriers and collaborating to make it happen,"Damsgaard, Jan and Lyytinen, Kalle",10.1016/S0963-8687(98)00032-8
34,C_000364,Informing strategic IS change: Towards a ‘meta-learning’ framework,"Pillay, John and Hackney, Ray and Braganza, Ashley",10.1016/J.JSIS.2011.12.002
34,D_000502,Informing strategic IS change: Towards a 'meta-learning' framework,"Pillay, John and Hackney, Ray and Braganza, Ashley",10.1016/J.JSIS.2011.12.002
35,C_000828,Mobile music business in Japan and Korea: Copyright management institutions as a reverse salient,"Takeishi, Akira and Lee, Kyoung-Joo",10.1016/J.JSIS.2005.07.005
35,D_000358,Mobile music business in Japan and Korea: Copyright management institutions as a reverse salient,"Takeishi, Akira and Lee, Kyoung-Joo",10.1016/J.JSIS.2005.07.005
36,C_000196,Some antecedents and effects of trust in virtual communities,"Ridings, Catherine M and Gefen, David and Arinze, Bay",10.1016/S0963-8687(02)00021-5
36,D_000292,Some antecedents and effects of trust in virtual communities,"Ridings, Catherine M. and Gefen, David and Arinze, Bay",10.1016/S0963-8687(02)00021-5
37,C_000628,Case study editorial,"Watts, Julian",10.1016/0963-8687(92)90038-X
37,D_000037,Case study editorial,"Watts, Julian",10.1016/0963-8687(92)90038-X
38,C_000814,"Enterprise systems, knowledge transfer and power users","Volkoff, Olga and Elmes, Michael B. and Strong, Diane M.",10.1016/J.JSIS.2004.11.004
38,D_000336,"Enterprise systems, knowledge transfer and power users","Volkoff, Olga and Elmes, Michael B. and Strong, Diane M.",10.1016/J.JSIS.2004.11.004
39,C_000808,An exploration of enterprise technology selection and evaluation,"Tingling, Peter and Parent, Michael",10.1016/J.JSIS.2004.11.003
39,D_000340,An exploration of enterprise technology selection and evaluation,"Tingling, Peter and Parent, Michael",10.1016/J.JSIS.2004.11.003
40,C_000266,Developing managerial skills in IT organizations—a case study based on action learning,"Mathiassen, L and Borum, F and Pedersen, J.S",10.1016/S0963-8687(99)00020-7
40,D_000222,Developing managerial skills in IT organizations - a case study based on action learning,"Mathiassen, Lars and Borum, Finn and Pedersen, Jesper S.",10.1016/S0963-8687(99)00020-7
41,C_000094,Linking dimensions of social media use to job performance: The role of social capital,"Ali-Hassan, Hossam and Nevo, Dorit and Wade, Michael",10.1016/J.JSIS.2015.03.001
41,D_000574,Linking dimensions of social media use to job performance: The role of social capital,"Ali-Hassan, Hossam and Nevo, Dorit and Wade, Michael R.",10.1016/J.JSIS.2015.03.001
42,C_000488,Between transient constructs and persistent structures: designing systems in action,"Lanzara, G.F",10.1016/S0963-8687(00)00031-7
42,D_000220,Between transient constructs and persistent structures: designing systems in action,"Lanzara, Giovan Francesco",10.1016/S0963-8687(00)00031-7
43,C_000102,A Commentary on: “The role of transaction cost economics in information technology outsourcing research: A meta-analysis of the choice of contract type”,"Aubert, Benoit A. and Rivard, Suzanne",10.1016/J.JSIS.2016.02.001
43,D_000588,"A Commentary on: ""The role of transaction cost economics in information technology outsourcing research: A meta-analysis of the choice of contract type""","Aubert, Benoit A. and Rivard, Suzanne",10.1016/J.JSIS.2016.02.001
44,C_000594,Editorial,"Galliers, Bob",10.1016/S0963-8687(96)80019-9
44,D_000160,Editorial,"Galliers, Bob",10.1016/S0963-8687(96)80019-9
45,C_000046,Understanding digital transformation: A review and a research agenda,"Vial, Gregory",10.1016/J.JSIS.2019.01.003
45,D_000677,Understanding digital transformation: A review and a research agenda,"Vial, Gregory",10.1016/J.JSIS.2019.01.003
46,C_000725,Requirements determination for common systems: turning a global vision into a local reality,"Kirsch, Laurie J. and Haney, Mark H.",10.1016/J.JSIS.2005.08.002
46,D_000363,Requirements determination for common systems: turning a global vision into a local reality,"Kirsch, Laurie J. and Haney, Mark H.",10.1016/J.JSIS.2005.08.002
47,C_000229,The role of feedback in assessing information systems planning effectiveness,"Baker, Bernadette",10.1016/0963-8687(95)80015-I
47,D_000124,The role of feedback in assessing information systems planning effectiveness,"Baker, Bernadette",10.1016/0963-8687(95)80015-I
48,C_000334,Integrating the IS functions after mergers and acquisitions: Analyzing business-IT alignment,"Baker, Elizabeth White and Niederman, Fred",10.1016/J.JSIS.2013.08.002
48,D_000559,Integrating the IS functions after mergers and acquisitions: Analyzing business-IT alignment,"Baker, Elizabeth White and Niederman, Fred",10.1016/J.JSIS.2013.08.002
49,C_000243,Relating IT strategy and organizational culture: an empirical study of public sector units in India,"Kanungo, Shivraj and Sadavarti, Sanjeev and Srinivas, Yadlapati",10.1016/S0963-8687(01)00038-5
49,D_000268,Relating IT strategy and organizational culture: an empirical study of public sector units in India,"Kanungo, Shivraj and Sadavarti, Sanjeev and Srinivas, Yadlapati",10.1016/S0963-8687(01)00038-5
50,C_000375,Firm-level benefits of IT-enabled resources: A conceptual extension and an empirical assessment,"Nevo, Saggi and Wade, Michael",10.1016/J.JSIS.2011.08.001
50,D_000490,Firm-level benefits of IT-enabled resources: A conceptual extension and an empirical assessment,"Nevo, Saggi and Wade, Michael R.",10.1016/J.JSIS.2011.08.001
51,C_000567,Strategic use of EDI in the public sector: the HMSO case study,"Cox, Benita and Ghoneim, Sherine",10.1016/S0963-8687(98)00017-1
51,D_000198,Strategic use of EDI in the public sector: the HMSO case study,"Cox, Benita and Ghoneim, Sherine",10.1016/S0963-8687(98)00017-1
52,D_000564,Editorial: Understanding strategic innovation in IT and business process outsourcing,"Kotlarsky, Julia and Oshri, Ilan and Lee, Jae-Nam and Jarvenpaa, Sirkka",10.1016/J.JSIS.2015.10.002
52,D_000570,Editorial,"Galliers, Robert D. and Jarvenpaa, Sirkka L.",10.1016/J.JSIS.2015.10.001
53,C_000388,Integrative framework for assessing firms’ potential to undertake Green IT initiatives via virtualization – A theoretical perspective,"Bose, Ranjit and Luo, Xin",10.1016/J.JSIS.2011.01.003
53,D_000485,Integrative framework for assessing firms' potential to undertake Green IT initiatives via virtualization - A theoretical perspective,"Bose, Ranjit and Luo, Xin",10.1016/J.JSIS.2011.01.003
54,C_000630,A framework for recognizing patterns when reshaping business processes,"Lundeberg, Mats",10.1016/0963-8687(92)90024-Q
54,D_000047,A framework for recognizing patterns when reshaping business processes,"Lundeberg, Mats",10.1016/0963-8687(92)90024-Q
55,C_000257,Receptivity of Singapore's SMEs to electronic commerce adoption,"Kendall, Jon D and Tung, Lai Lai and Chua, Khoon Hui and Ng, Chia Hong Dennis and Tan, Suan Meng",10.1016/S0963-8687(01)00048-8
55,D_000269,Receptivity of Singapore's SMEs to electronic commerce adoption,"Kendall, Jon D. and Tung, Lai Lai and Chua, Khoon Hui and Ng, Chia Hong Dennis and Tan, Suan Meng",10.1016/S0963-8687(01)00048-8
56,C_000305,A commentary on: “Creating agile organizations through IT: The influence of IT service climate on IT service quality and IT agility”,"Jia, Ronnie and Reich, Blaize Horner and Jia, Heather H.",10.1016/J.JSIS.2016.06.001
56,D_000583,"A commentary on: ""Creating agile organizations through IT: The influence of IT service climate on IT service quality and IT agility""","Jia, Ronnie and Reich, Blaize Horner and Jia, Heather H.",10.1016/J.JSIS.2016.06.001
57,C_000460,B2B e-Commerce in emerging economies: i-metal.com's non-ferrous metals exchange in China,"Hempel, Paul S and Kwong, Ying Ki",10.1016/S0963-8687(01)00058-0
57,D_000274,B2B e-Commerce in emerging economies: i-metal.com's non-ferrous metals exchange in China,"Hempel, Paul S. and Kwong, Ying Ki",10.1016/S0963-8687(01)00058-0
58,C_000345,The influence of SOA governance mechanisms on IT flexibility and service reuse,"Joachim, Nils and Beimborn, Daniel and Weitzel, Tim",10.1016/J.JSIS.2012.10.003
58,D_000517,The influence of SOA governance mechanisms on IT flexibility and service reuse,"Joachim, Nils and Beimborn, Daniel and Weitzel, Tim",10.1016/J.JSIS.2012.10.003
59,C_000457,The open source software phenomenon: Characteristics that promote research,"von Krogh, Georg and Spaeth, Sebastian",10.1016/J.JSIS.2007.06.001
59,D_000400,The open source software phenomenon: Characteristics that promote research,"von Krogh, Georg and Spaeth, Sebastian",10.1016/J.JSIS.2007.06.001
60,C_000151,Effectual tactics in digital intrapreneurship: A process model,"Vassilakopoulou, Polyxeni and Grisot, Miria",10.1016/J.JSIS.2020.101617
60,D_000701,Effectual tactics in digital intrapreneurship: A process model,"Vassilakopoulou, Polyxeni and Grisot, Miria",10.1016/J.JSIS.2020.101617
61,C_000250,The effects of knowledge management systems on emergent teams: towards a research model,"Gray, Peter H.",10.1016/S0963-8687(00)00040-8
61,D_000249,The effects of knowledge management systems on emergent teams: towards a research model,"Gray, Peter H.",10.1016/S0963-8687(00)00040-8
62,C_000396,Compliance with institutional imperatives on environmental sustainability: Building theory on the role of Green IS,"Butler, Tom",10.1016/J.JSIS.2010.09.006
62,D_000486,Compliance with institutional imperatives on environmental sustainability: Building theory on the role of Green IS,"Butler, Tom",10.1016/J.JSIS.2010.09.006
63,C_000937,Strategic information systems: Reflections and prospectives,"Galliers, Robert D. and Jarvenpaa, Sirkka L. and Chan, Yolande E. and Lyytinen, Kalle",10.1016/J.JSIS.2012.07.001
63,D_000496,Strategic information systems: Reflections and prospectives,"Galliers, Robert D. and Jarvenpaa, Sirkka L. and Chan, Yolande E. and Lyytinen, Kalle",10.1016/J.JSIS.2012.07.001
64,C_000908,Editorial on Generating Business and Social Value from Digital Entrepreneurship and Innovation,"Fang, Yulin and Henfridsson, Ola and Jarvenpaa, Sirkka L.",10.1016/J.JSIS.2018.11.001
64,C_001001,Editorial,"Galliers, Bob and Jarvenpaa, Sirkka",10.1016/J.JSIS.2018.06.001
64,D_000635,Editorial on Generating Business and Social Value from Digital Entrepreneurship and Innovation,"Fang, Yulin and Henfridsson, Ola and Jarvenpaa, Sirkka L.",10.1016/J.JSIS.2018.11.001
64,D_000636,Editorial,"Galliers, Bob and Jarvenpaa, Sirkka",10.1016/J.JSIS.2018.06.001
65,C_000431,Managing stakeholders around inter-organizational systems: A diagnostic approach,"Boonstra, Albert and de Vries, Jan",10.1016/J.JSIS.2008.04.001
65,D_000404,Managing stakeholders around inter-organizational systems: A diagnostic approach,"Boonstra, Albert and de Vries, Jan",10.1016/J.JSIS.2008.04.001
66,C_000400,"Integrating the smartphone into a sound environmental information systems strategy: Principles, practices and a research agenda","Pitt, Leyland F. and Parent, Michael and Junglas, Iris and Chan, Anthony and Spyropoulou, Stavroula",10.1016/J.JSIS.2010.09.005
66,D_000463,"Integrating the smartphone into a sound environmental information systems strategy: Principles, practices and a research agenda","Pitt, Leyland F. and Parent, Michael and Junglas, Iris A. and Chan, Anthony and Spyropoulou, Stavroula",10.1016/J.JSIS.2010.09.005
67,C_000188,Creating social and intellectual capital through IT career transitions,"Reich, Blaize Horner and Kaarst-Brown, Michelle Lynn",10.1016/S0963-8687(03)00017-9
67,D_000314,Creating social and intellectual capital through IT career transitions,"Reich, Blaize Horner and Kaarst-Brown, Michelle L.",10.1016/S0963-8687(03)00017-9
68,C_000052,"Digital strategizing: An assessing review, definition, and research agenda","Morton, Josh and Amrollahi, Alireza and Wilson, Alexander D.",10.1016/J.JSIS.2022.101720
68,D_000731,"Digital strategizing: An assessing review, definition, and research agenda","Morton, Josh and Amrollahi, Alireza and Wilson, Alexander D.",10.1016/J.JSIS.2022.101720
69,C_000427,"Control, trust, power, and the dynamics of information system outsourcing relationships: A process study of contractual software development","Heiskanen, Ari and Newman, Mike and Eklin, Merja",10.1016/J.JSIS.2008.10.001
69,D_000408,"Control, trust, power, and the dynamics of information system outsourcing relationships: A process study of contractual software development","Heiskanen, Ari and Newman, Mike and Eklin, Merja",10.1016/J.JSIS.2008.10.001
70,C_000145,Welcome to this 1st issue of Volume 30 of The Journal of Strategic Information Systems,"Gable, Guy G.",10.1016/J.JSIS.2021.101659
70,D_000703,Welcome to this 1st issue of Volume 30 of The Journal of Strategic Information Systems,"Gable, Guy G.",10.1016/J.JSIS.2021.101659
71,C_000588,Competitive advantage through information technology,"Surendran, Ken",10.1016/S0963-8687(96)80033-3
71,D_000153,"Competitive advantage through information technology: McGraw-Hill International Editions, 1996, 372 pp, NZ$80.95. ISBN 0 07 114106 5","Surendran, Ken",10.1016/S0963-8687(96)80033-3
72,C_000660,High tech or high touch? Efficient channel strategies for delivering financial services,"Apte, Uday M. and Vepsäläinen, Ari P.J.",10.1016/0963-8687(93)90021-2
72,D_000054,High tech or high touch? Efficient channel strategies for delivering financial services,"Apte, Uday M. and Vepsäläinen, Ari P. J.",10.1016/0963-8687(93)90021-2
73,C_000182,Information technology and the transformation of industries: three research perspectives,"Crowston, Kevin and Myers, Michael D",10.1016/J.JSIS.2004.02.001
73,D_000332,Information technology and the transformation of industries: three research perspectives,"Crowston, Kevin and Myers, Michael D.",10.1016/J.JSIS.2004.02.001
74,C_000143,Worker stress in the age of mobile technology: The combined effects of perceived interruption overload and worker control,"Tams, Stefan and Ahuja, Manju and Thatcher, Jason and Grover, Varun",10.1016/J.JSIS.2020.101595
74,D_000692,Worker stress in the age of mobile technology: The combined effects of perceived interruption overload and worker control,"Tams, Stefan and Ahuja, Manju and Thatcher, Jason and Grover, Varun",10.1016/J.JSIS.2020.101595
75,C_000272,When guanxi meets structural holes: Exploring the guanxi networks of Chinese entrepreneurs on digital platforms,"Liu, Jiayuan and Nandhakumar, Joe and Zachariadis, Markos",10.1016/J.JSIS.2018.10.003
75,D_000637,When guanxi meets structural holes: Exploring the guanxi networks of Chinese entrepreneurs on digital platforms,"Liu, Jiayuan and Nandhakumar, Joe and Zachariadis, Markos",10.1016/J.JSIS.2018.10.003
76,C_001005,Responsibly strategizing with the metaverse: Business implications and DEI opportunities and challenges,"Marabelli, Marco and Newell, Sue",10.1016/J.JSIS.2023.101774
76,D_000756,Responsibly strategizing with the metaverse: Business implications and DEI opportunities and challenges,"Marabelli, Marco and Newell, Sue",10.1016/J.JSIS.2023.101774
77,C_000106,Business value of social media technologies: Evidence from online user innovation communities,"Dong, John Qi and Wu, Weifang",10.1016/J.JSIS.2015.04.003
77,D_000567,Business value of social media technologies: Evidence from online user innovation communities,"Dong, John Qi and Wu, Weifang",10.1016/J.JSIS.2015.04.003
78,C_000471,Women computer professionals: Progress and resistance,"Panteli, Niki",10.1016/S0963-8687(98)00014-6
78,D_000183,"Women computer professionals: Progress and resistance: Rosemary Wright, The Edwin Mellen Press, Lewiston, NY, July 1997, 250 pp., £49.95. ISBN 0-7734-2244-7 (hardback)","Panteli, Niki",10.1016/S0963-8687(98)00014-6
79,C_000233,Role of national culture in the transfer of information technology,"Shore, Barry and Venkatachalam, A.R.",10.1016/S0963-8687(96)80021-7
79,D_000157,Role of national culture in the transfer of information technology,"Shore, Barry and Venkatachalam, A. R.",10.1016/S0963-8687(96)80021-7
80,C_000485,"The Creative Age, Demos","Powell, P.",10.1016/S0963-8687(00)00033-0
80,D_000223,"The Creative Age, Demos: K. Seltzer, T. Bentley; 1999, 91 pages, ISBN 1-898-30970-1","Powell, Philip",10.1016/S0963-8687(00)00033-0
81,C_000204,IT strategy in retailing: organizational change and future direction,"Holland, Chris and Lockett, Geoff",10.1016/0963-8687(92)90026-S
81,D_000031,IT strategy in retailing: organizational change and future direction,"Holland, Christopher P. and Lockett, A. Geoffrey",10.1016/0963-8687(92)90026-S
82,C_000032,Digital innovation: Review and novel perspective,"Hund, Axel and Wagner, Heinz-Theo and Beimborn, Daniel and Weitzel, Tim",10.1016/J.JSIS.2021.101695
82,D_000720,Digital innovation: Review and novel perspective,"Hund, Axel and Wagner, Heinz-Theo and Beimborn, Daniel and Weitzel, Tim",10.1016/J.JSIS.2021.101695
83,C_000518,Knowledge management technology and the reproduction of knowledge work practices,"Schultze, U and Boland, R.J",10.1016/S0963-8687(00)00043-3
83,D_000242,Knowledge management technology and the reproduction of knowledge work practices,"Schultze, Ulrike and Boland Jr., Richard J.",10.1016/S0963-8687(00)00043-3
84,C_000462,Danger is in the eye of the beholders: Social representations of Information Systems security in healthcare,"Vaast, Emmanuelle",10.1016/J.JSIS.2007.05.003
84,D_000387,Danger is in the eye of the beholders: Social representations of Information Systems security in healthcare,"Vaast, Emmanuelle",10.1016/J.JSIS.2007.05.003
85,C_000430,Capital One Financial and a decade of experience with newly vulnerable markets: Some propositions concerning the competitive advantage of new entrants,"Clemons, Eric K. and Thatcher, Matt E.",10.1016/J.JSIS.2008.05.001
