cluster_id,id,title,author,doi
7,D_000645,E-business transformation at the crossroads - Sears' dilemma,"Ranganathan, C. and Shetty, Analini and Muthukumaran, Gayathri",10.1057/PALGRAVE.JIT.2000009
7,P_0000000713,E-business transformation at the crossroads: Sears' dilemma,"Ranganathan, C. and Shetty, Analini and Muthukumaran, Gayathri",10.1057/PALGRAVE.JIT.2000009
8,C_000720,"Special Issue on Global Sourcing: IT Services, Knowledge and Social Capital","Oshri, Man and Kotlarsky, Julia",10.1057/PALGRAVE.JIT.2000129
8,D_000752,"Special Issue on Global Sourcing - IT Services, Knowledge and Social Capital","Oshri, Ilan and Kotlarsky, Julia",10.1057/PALGRAVE.JIT.2000129
8,P_0000000779,"Special Issue on Global Sourcing: IT Services, Knowledge and Social Capital","Oshri, Ilan and Kotlarsky, Julia",10.1057/PALGRAVE.JIT.2000129
9,C_001055,Information systems outsourcing decision making: a framework organizational theories and case studies,"de Looff, Leon A",10.1057/JIT.1995.31
9,D_000387,Information systems outsourcing decision making - a framework organizational theories and case studies,"de Looff, Leon A.",10.1057/JIT.1995.31
9,P_0000001072,"Information systems outsourcing decision making: a framework, organizational theories and case studies","De Looff, Leon A",
10,C_000641,Modernising Healthcare – is the NPfIT for Purpose?,"Mark, Annabelle L",10.1057/PALGRAVE.JIT.2000100
10,D_000732,Modernising healthcare - is the NPfIT for purpose?,"Mark, Annabelle L.",10.1057/PALGRAVE.JIT.2000100
10,P_0000000286,Modernising healthcare -is the NPfIT for purpose?,"Mark, Annabelle L",10.1057/PALGRAVE.JIT.2000100
11,C_000542,Review of the Empirical Business Services Sourcing Literature: An Update and Future Directions,"Lacity, Mary C and Khan, Shaji A. and Yan, Aihua",10.1057/JIT.2016.2
11,D_001008,Review of the empirical business services sourcing literature - an update and future directions,"Lacity, Mary C. and Khan, Shaji A. and Yan, Aihua",10.1057/JIT.2016.2
11,P_0000000609,Review of the empirical business services sourcing literature: an update and future directions,"Lacity, Mary C and Khan, Shaji A and Yan, Aihua",10.1057/JIT.2016.2
12,C_000821,The Need for a ‘Science’ of Education,"Scarrott, Gordon",10.1057/JIT.1986.21
12,D_000040,The Need for a 'Science' of Education,"Scarrott, Gordon F.",10.1057/JIT.1986.21
12,P_0000000057,The Need for a 'Science' of Education,"Scarrott, Gordon and Eng, F.",
13,C_000102,Deriving semantic data models from structured process descriptions of reality,"Benwell, George L and Firns, Peter G and Sallis, Philip J",10.1057/JIT.1991.3
13,D_000222,Deriving semantic data models from structured process descriptions of reality,"Benwell, George L. and Firns, Peter G. and Sallis, Philip J.",10.1057/JIT.1991.3
13,P_0000000600,Deriving semantic data models from structured process descriptions of reality,"Benwell, George L and Firns, Peter G and Sallis, Philip J",
14,C_000689,Managing Data in a Complex Systems Environment,"Moreton, R",10.1057/JIT.1989.6
14,D_000158,Managing Data in a Complex Systems Environment,"Moreton, Robert",10.1057/JIT.1989.6
14,P_0000000884,Managing Data in a Complex Systems Environment,"Moreton, R.",
15,C_000293,Putting IT in its place: a polemic for the nineties,"Earl, Michael J",10.1057/JIT.1992.15
15,D_000271,Putting IT in its place - a polemic for the nineties,"Earl, Michael J.",10.1057/JIT.1992.15
15,P_0000000395,Putting IT in its place: a polemic for the nineties,"Earl, Michael J",
16,C_000195,The Mind or the Heart? it Depends on the (definition of) Situation,"Ciborra, Claudio and Willcocks, Leslie",10.1057/PALGRAVE.JIT.2000062
16,D_000692,The mind or the heart? it depends on the (definition of) situation,"Ciborra, Claudio and Willcocks, Leslie P.",10.1057/PALGRAVE.JIT.2000062
16,P_0000001067,The mind or the heart? it depends on the (definition of) situation,"Ciborra, Claudio and Willcocks, Leslie",10.1057/PALGRAVE.JIT.2000062
17,C_000962,"Interpreting integration with respect to information systems in organizations – image, theory and reality","Waring, Teresa and Wainwright, David",10.1080/026839600344320
17,D_000539,"Interpreting integration with respect to information systems in organizations - image, theory and reality","Waring, Teresa S. and Wainwright, David W.",10.1080/026839600344320
17,P_0000000306,"Interpreting integration with respect to information systems in organizations -image, theory and reality","Te, Resa and Waring and Wa Inwrigh, David",
18,C_000526,A field study of the effects of asynchronous groupware support on process improvement groups,"Kock, Ned and McQueen, Robert",10.1080/026839697344982
18,D_000447,A field study of the effects of asynchronous groupware support on process improvement groups,"Kock, Ned and McQueen, Robert J.",10.1080/026839697344982
18,P_0000000279,A ® eld study of the effects of asynchronous groupware support on process improvement groups,"Kock, Ned and Mcque, Robert",
19,C_000141,A framework for evaluating organizational choice and process redesign issues,"Brooke, Carole",10.1080/026839600344375
19,D_000545,A framework for evaluating organizational choice and process redesign issues,"Brooke, Carole",10.1080/026839600344375
19,P_0000000874,A framework for evaluating organizational choice and process redesign issues,"Ca, Rol E and Br Ooke",
20,C_000968,User satisfaction and service quality of the IS department: closing the gaps,"Watson, Richard T and Pitt, Leyland F and Cunningham, Chris J and Nel, Deon",10.1057/JIT.1993.36
20,D_000308,User satisfaction and service quality of the IS department - closing the gaps,"Watson, Richard T. and Pitt, Leyland F. and Cunningham, Chris J. and Nel, Deon",10.1057/JIT.1993.36
20,P_0000000229,User satisfaction and service quality of the IS department: closing the gaps,"Watson, Richard T and Pitt, Leyland F and Cunningham, Chris J",
21,C_001049,When the River Leaves Its Bed: Analyzing Deviations between Planned and Actual Interaction Structures in IT Change Processes,"Zolper, Katja and Beimborn, Daniel and Weitzel, Tim",10.1057/JIT.2013.23
21,D_000930,When the river leaves its bed - analyzing deviations between planned and actual interaction structures in IT change processes,"Zolper, Katja and Beimborn, Daniel and Weitzel, Tim",10.1057/JIT.2013.23
21,P_0000000029,When the river leaves its bed: analyzing deviations between planned and actual interaction structures in IT change processes,"Zolper, Katja and Beimborn, Daniel and Weitzel, Tim",10.1057/JIT.2013.23
22,C_000299,"Business process redesign: hype, hope or hypocrisy?","Edwards, C and Peppard, J W",10.1057/JIT.1994.28
22,D_000339,"Business process redesign - hype, hope or hypocrisy?","Edwards, Chris and Peppard, J. W.",10.1057/JIT.1994.28
22,P_0000000407,"Business process redesign: hype, hope or hypocrisy?","Edwards, C. W and Peppard",
23,C_000501,Aligning in Practice: From Current Cases to a New Agenda,"Karpovsky, Anna and Galliers, Robert D",10.1057/JIT.2014.34
23,D_000979,Aligning in practice - from current cases to a new agenda,"Karpovsky, Anna and Galliers, Robert D.",10.1057/JIT.2014.34
23,P_0000000747,Aligning in practice: from current cases to a new agenda,"Karpovsky, Anna and Galliers, Robert D and Mis Quarterly and Review, California Management",10.1057/JIT.2014.34
24,C_000492,“Where Do I Speak Into It?” – A Discussion of the Methods and Motivations of Natural Language Processing,"Johnson, Matthew G",10.1057/JIT.1988.37
24,D_000102,"""Where Do I Speak Into It?"" - A Discussion of the Methods and Motivations of Natural Language Processing","Johnson, Matthew G.",10.1057/JIT.1988.37
24,P_0000000326,"""Where Do I Speak Into It?"" A Discussion of the Methods and Motivations of Natural Language Processing","Johnson, Matthew G",
25,C_000194,Sharing Knowledge across Boundaries,"Ciborra, Claudio U. and Andreu, Rafael",10.1080/02683960110055103
25,D_000567,Sharing knowledge across boundaries,"Ciborra, Claudio U. and Andreu, Rafael",10.1080/02683960110055103
25,P_0000000584,Sharing knowledge across boundaries,"Audio, C. L and Ciborra, U. and Ra, Fae L and Andreu",10.1080/02683960110055103
26,C_000493,Practical and Theoretical Aspects of Human Computer Interaction,"Johnson, Peter and Johnson, Hilary",10.1057/JIT.1988.30
26,D_000103,Practical and Theoretical Aspects of Human Computer Interaction,"Johnson, Peter and Johnson, Hilary",10.1057/JIT.1988.30
26,P_0000000189,Practical and Theoretical Aspects of Human Computer Interaction,"Johnson, Peter and Johnson, Hilary",
27,C_000654,"The State-of-the-art of CSCW: CSCW Systems, cooperative work and organization","McCarthy, John",10.1057/JIT.1994.9
27,D_000347,"The State-of-the-art of CSCW - CSCW Systems, cooperative work and organization","McCarthy, John C.",10.1057/JIT.1994.9
27,P_0000000115,"The state-of-the-art of CSCW: CSCW systems, cooperative work and organization","Mccarthy, John",
28,C_000476,Commentary,"James, Jeffrey",10.1057/JIT.2012.21
28,D_000880,Commentary,"James, Jeffrey",10.1057/JIT.2012.21
28,P_0000001022,Commentary,"James, Jeffrey",10.1057/JIT.2012.21
29,C_000315,Governance Configurations for Inter-Organizational Coordination: A Study of Public Safety Networks,"Fedorowicz, Jane and Sawyer, Steve and Tomasino, Arthur",10.1057/S41265-018-0056-Z
29,D_001051,Governance configurations for inter-organizational coordination - A study of public safety networks,"Fedorowicz, Jane and Sawyer, Steve and Tomasino, Arthur P.",10.1057/S41265-018-0056-Z
29,P_0000000473,Governance configurations for interorganizational coordination: A study of public safety networks,"Fedorowicz, Jane and Sawyer, Steve and Tomasino, Arthur",10.1057/S41265-018-0056-Z
30,C_000657,Predicting bankruptcy via induction,"McKee, Thomas E",10.1057/JIT.1995.4
30,D_000399,Predicting bankruptcy via induction,"McKee, Thomas E.",10.1057/JIT.1995.4
30,P_0000000684,Predicting bankruptcy via induction,"Mckee, Thomas E",
31,C_000855,Integrating an intelligent tutoring facility into a gaming simulation environment,"Siemer, Julika and Angelides, Marios C",10.1080/026839697345071
31,D_000456,Integrating an intelligent tutoring facility into a gaming simulation environment,"Siemer, Julika and Angelides, Marios C.",10.1080/026839697345071
31,P_0000000463,Integrating an intelligent tutoring facility into a gaming simulation environment,"Ika, Jul and Er, Siem and Arios, M. and Elides, C. Ang",
32,C_000348,Coping with information technology? How British executives perceive the key information systems management issues in the mid-1990s,"Galliers, Robert D and Merali, Yasmin and Spearing, Laura",10.1057/JIT.1994.22
32,D_000168,Coping with information technology? How British executives perceive the key information systems management issues in the mid-1990s,"Galliers, Robert D. and Merali, Yasmin and Spearing, Laura",10.1057/JIT.1994.22
32,P_0000000557,Coping with information technology? How British executives perceive the key information systems management issues in the mid-1990s,"Galliers, Robert D and Meral1, Yasmin and Spearing, Laura",
33,C_000249,Relationship marketing in electronic commerce environments,"Davis, Robert and Buchanan-Oliver, Margo and Brodie, Roderick",10.1080/026839699344449
33,D_000513,Relationship marketing in electronic commerce environments,"Davis, Robert and Buchanan-Oliver, Margo and Brodie, Roderick",10.1080/026839699344449
33,P_0000001051,Relationship marketing in electronic commerce environments,"Davis, Robert and Arg, M. and Buch, O. and Oder, R. and Brodie, Ick and Buchanan-Oliver, Margo",
34,C_000287,Intelligent Computer-assisted Instruction (ICAI): Flexible Learning Through Better Student-Computer Interaction,"Duchastel, Philippe and Imbeau, Jacques",10.1057/JIT.1988.18
34,D_000101,Intelligent Computer-assisted Instruction (ICAI) - Flexible Learning Through Better Student-Computer Interaction,"Duchastel, Philippe C. and Imbeau, Jacques",10.1057/JIT.1988.18
34,P_0000000587,InteRigent Computer-assisted Instruction (ICAI): flexible Learning Through Better Student-Computer Interaction*,"Duchastel, Philippe and Imbeau, Jacques",
35,C_000415,Adopting SAP at Siemens Power Corporation,"Hirt, Sabine Gabriele and Swanson, E Burton",10.1080/026839699344548
35,D_000516,Adopting SAP at Siemens Power Corporation,"Hirt, Sabine Gabriele and Swanson, E. Burton",10.1080/026839699344548
35,P_0000000918,Adopting SAP at Siemens Power Corporation,"Abriele Hirt, Sabine G and Burt, E. and Swanson, O. N",
36,C_000706,Software standards: an information requirements framework,"Ngosi, Theodora N and Jenkins, John O",10.1057/JIT.1993.12
36,D_000306,Software standards - an information requirements framework,"Ngosi, Theodora and Jenkins, John O.",10.1057/JIT.1993.12
36,P_0000001005,Software standards: an information requirements framework,"Ngosi, Theodora N and Jenkins, John O",
37,C_000127,"Coppers Context, and Conjoints: A Reassessment of Tam","Bouwman, Harry and van de Wijngaert, Lidwien",10.1057/JIT.2008.36
37,D_000786,"Coppers context, and conjoints - a reassessment of TAM","Bouwman, Harry and van de Wijngaert, Lidwien",10.1057/JIT.2008.36
37,P_0000000496,"Coppers context, and conjoints: A reassessment of TAM","Bouwman, Harry and Van De Wijngaert, Lidwien",10.1057/JIT.2008.36
38,C_000024,The Video Education Magazine,"Aleksander, Igor",10.1057/JIT.1986.32
38,D_000031,The Video Education Magazine,"Aleksander, Igor",10.1057/JIT.1986.32
38,P_001180,The Video Education Magazine,,
39,C_000023,Editorial,"Aleksander, Igor",10.1057/JIT.1986.33
39,D_000032,Editorial,"Aleksander, Igor",10.1057/JIT.1986.33
40,C_000135,Workforce Agility: The New Employee Strategy for the Knowledge Economy,"Breu, Karin and Hemingway, Christopher J. and Strathern, Mark and Bridger, David",10.1080/02683960110132070
40,D_000583,Workforce agility - the new employee strategy for the knowledge economy,"Breu, Karin and Hemingway, Christopher J. and Strathern, Mark and Bridger, David A.",10.1080/02683960110132070
40,P_0000000165,Workforce agility: the new employee strategy for the knowledge economy,"Ka, Rin and Breu, E. M and Ingw, M. and Ark, Str and Athe Rn and Bridge, David",10.1080/02683960110132070
41,C_000214,The Diffusion of Ip Telephony and Vendors’ Commercialisation Strategies,"Constantiou, Ioanna D and Papazafeiropoulou, Anastasia and Dwivedi, Yogesh K",10.1057/JIT.2008.29
41,D_000787,The diffusion of IP telephony and vendors' commercialisation strategies,"Constantiou, Ioanna D. and Papazafeiropoulou, Anastasia and Dwivedi, Yogesh Kumar",10.1057/JIT.2008.29
41,P_0000001046,The diffusion of IP telephony and vendors' commercialisation strategies,"Constantiou, Ioanna D and Papazafeiropoulou, Anastasia and Dwivedi, Yogesh K",10.1057/JIT.2008.29
42,C_000405,Introducing IT into a mature production related work environment: the human resource factor,"Helliwell, Jonathan and Fowler, Alan",10.1057/JIT.1994.5
42,D_000345,Introducing IT into a mature production related work environment - the human resource factor,"Helliwell, Jonathan and Fowler, Alan",10.1057/JIT.1994.5
42,P_0000000599,Introducing IT into a mature production related work environment: the human resource factor,"Helliwell, Jonathan and Fowler, Alan",
43,C_000559,An Overview of Intelligent Decision Systems,"Lee, Daniel T",10.1057/JIT.1989.17
43,D_000148,An Overview of Intelligent Decision Systems,"Lee, Daniel T.",10.1057/JIT.1989.17
43,P_0000000525,An Overview of Intelligent Decision Systems,"Lee, Daniel T",
44,C_000065,Knowledge Entrepreneurship: Institutionalising Wiki-based Knowledge-management Processes in Competitive and Hierarchical Organisations,"Argyris, Young ‘Anna’ and Ransbotham, Sam",10.1057/JIT.2016.11
44,D_000999,Knowledge entrepreneurship - institutionalising wiki-based knowledge-management processes in competitive and hierarchical organisations,"Argyris, Young Anna and Ransbotham, Sam",10.1057/JIT.2016.11
44,P_0000000422,Knowledge entrepreneurship: institutionalising wiki-based knowledgemanagement processes in competitive and hierarchical organisations,"Anna' Argyris, Young ' and Ransbotham, Sam and Argyris, Y. A",10.1057/JIT.2016.11
45,C_000210,Strategic IT Alignment: Twenty-Five Years on,"Coltman, Tim and Tallon, Paul and Sharma, Rajeev and Queiroz, Magno",10.1057/JIT.2014.35
45,D_000976,Strategic IT alignment - twenty-five years on,"Coltman, Tim and Tallon, Paul P. and Sharma, Rajeev and Queiroz, Magno",10.1057/JIT.2014.35
45,P_0000000917,Strategic IT alignment: twenty-five years on,"Coltman, Tim and Tallon, Paul and Sharma, Rajeev and Queiroz, Magno",10.1057/JIT.2014.35
46,C_000184,"Context may be King, but generalizability is the Emperor!","Cheng, Zhi (Aaron) and Dimoka, Angelika and Pavlou, Paul A.",10.1057/S41265-016-0005-7
46,D_001002,"Context may be King, but generalizability is the Emperor!","Cheng, Zhi and Dimoka, Angelika and Pavlou, Paul A.",10.1057/S41265-016-0005-7
46,P_0000000095,"Context may be King, but generalizability is the Emperor!","Cheng, Aaron and Dimoka, Angelika and Pavlou, Paul A",10.1057/S41265-016-0005-7
47,C_000530,Declarative Languages for Advanced Information Technologies,"Kosky, Anthony",10.1057/JIT.1988.20
47,D_000094,Declarative Languages for Advanced Information Technologies,"Kosky, Anthony",10.1057/JIT.1988.20
47,P_0000001011,Declarative Languages for Advanced Information Technologies,"Kosky, Anthony",
48,C_000014,Editorial,"Aleksander, Igor",10.1057/JIT.1986.1
48,D_000026,Editorial,"Aleksander, Igor",10.1057/JIT.1986.1
49,C_000397,"Power, knowledge and social process in technology analysis: the case of CAD/CAM","Harris, Martin",10.1080/026839697345215
49,D_000453,"Power, knowledge and social process in technology analysis - the case of CAD/CAM","Harris, Martin",10.1080/026839697345215
49,P_0000000140,"Power, knowledge and social process in technology analysis: the case of CAD/CAM","Artin, M. and Arr Is, H.",
50,C_000563,Erratum: IS Research Methods: Inclusive Or Exclusive?,"Lee, Allen S",10.1057/JIT.2012.2
50,D_000895,IS research methods - inclusive or exclusive?,"Lee, Allen S.",10.1057/JIT.2012.2
50,P_0000000377,IS research methods: inclusive or exclusive?,"Lee, Allen S",10.1057/JIT.2012.2
51,C_000163,Towards a hermeneutic method for interpretive research in information systems,"Butler, Tom",10.1057/JIT.1998.7
51,D_000476,Towards a hermeneutic method for interpretive research in information systems,"Butler, Tom",10.1057/JIT.1998.7
51,P_0000001052,Towards a hermeneutic method for interpretive research in information systems TOM BUTLER,"Eireann, Telecom",
52,C_000365,The Structure of Political Discussion Networks: A Model for the Analysis of Online Deliberation,"Gonzalez-Bailon, Sandra and Kaltenbrunner, Andreas and Banchs, Rafael E",10.1057/JIT.2010.2
52,D_000822,The structure of political discussion networks - a model for the analysis of online deliberation,"González-Bailón, Sandra and Kaltenbrunner, Andreas and Banchs, Rafael E.",10.1057/JIT.2010.2
52,P_0000000331,The structure of political discussion networks: a model for the analysis of online deliberation,"Gonzalez-Bailon, Sandra and Kaltenbrunner, Andreas and Banchs, Rafael E",10.1057/JIT.2010.2
53,C_001060,Measuring the economic value of information systems,"Van Wegen, Bert and De Hoog, Robert",10.1080/026839696345298
53,D_000421,Measuring the economic value of information systems,"van Wegen, Bert and de Hoog, Robert",10.1080/026839696345298
53,P_0000000077,Measuring the economic value of information systems,"Van, Bert and De Hoog, R. T",
54,C_000888,Measuring the Productivity of Technical Documentation,"Strassmann, Paul",10.1057/JIT.1988.5
54,D_000126,Measuring the Productivity of Technical Documentation,"Strassmann, Paul A.",10.1057/JIT.1988.5
54,P_0000000661,Measuring the Productivity of Technical Documentation*,"Strassmann, Paul",
55,C_000143,Editorial: Critical Research in Information Systems: Issue 1,"Brooke, Carole",10.1080/02683960210154139
55,D_000591,Editorial - Critical research in information systems - issue 1,"Brooke, Carole",10.1080/02683960210154139
55,P_0000000978,Editorial: Critical research in information systems: issue 1,,10.1080/02683960210154139
56,C_000768,The Knowledge Management Tussle – Speech Communities and Rhetorical Strategies in the Development of Knowledge Management,"Raub, Steffen and Rüling, Charles-Clemens",10.1080/02683960110054807
56,D_000575,The knowledge management tussle - speech communities and rhetorical strategies in the development of knowledge management,"Raub, Steffen and Rüling, Charles-Clemens",10.1080/02683960110054807
56,P_0000000289,The knowledge management tussle - speech communities and rhetorical strategies in the development of knowledge management,,10.1080/02683960110054807
57,C_000073,"Growth in ICT Uptake in Developing Countries: New Users, New Uses, New Challenges","Avgerou, Chrisanthi and Hayes, Niall and La Rovere, Renata Lèbre",10.1057/S41265-016-0022-6
57,D_001000,"Growth in ICT uptake in developing countries - new users, new uses, new challenges","Avgerou, Chrisanthi and Hayes, Niall and La Rovere, Renata Lèbre",10.1057/S41265-016-0022-6
57,P_0000000703,"Growth in ICT uptake in developing countries: new users, new uses, new challenges","Avgerou, Chrisanthi",10.1057/S41265-016-0022-6
58,C_000207,Information systems forensics,"Collier, Paul A and Spaul, Barry J",10.1057/JIT.1990.31
58,D_000169,Information systems forensics,"Collier, Paul A. and Spaul, Barry J.",10.1057/JIT.1990.31
58,P_0000000091,Information systems forensics,"Collier, Paul A and Spaul, Barry J",
59,C_000902,Knowing why and how to Innovate with Packaged Business Software,"Swanson, E Burton and Wang, Ping",10.1057/PALGRAVE.JIT.2000033
59,D_000675,Knowing why and how to innovate with packaged business software,"Swanson, E. Burton and Wang, Ping",10.1057/PALGRAVE.JIT.2000033
59,P_0000000188,Knowing why and how to innovate with packaged business software,"Swanson, E. Burton and Wang, Ping",10.1057/PALGRAVE.JIT.2000033
60,C_000308,Strategic Planning of Information Communications Systems (SPICS),"Etheridge, D M and Moreton, R",10.1057/JIT.1987.34
60,D_000054,Strategic Planning of Information Communications Systems (SPICS),"Etheridge, D. M. and Moreton, Robert",10.1057/JIT.1987.34
60,P_0000000297,Strategic Planning of Information Communications Systems (SPICS),"Etheridge, D. M and Moreton, R.",
61,C_000932,ICTs and Poverty Reduction: A Social Capital and Knowledge Perspective,"Urquhart, Cathy and Liyanage, Shantha and Kah, Muhammadou MO",10.1057/PALGRAVE.JIT.2000121
61,D_000768,ICTs and poverty reduction - a social capital and knowledge perspective,"Urquhart, Cathy and Liyanage, Shantha and Kah, Muhammadou M. O.",10.1057/PALGRAVE.JIT.2000121
61,P_0000000757,ICTs and poverty reduction: a social capital and knowledge perspective,"Urquhart, Cathy and Liyanage, Shantha and Kah, Muhammadou Mo",10.1057/PALGRAVE.JIT.2000121
62,C_000329,Group problem solving and decision making: an investigation of the process and the supporting technology,"Finnegan, Pat and O'Mahony, Lynda",10.1080/026839696345261
62,D_000418,Group problem solving and decision making - an investigation of the process and the supporting technology,"Finnegan, Pat and O'Mahony, Lynda",10.1080/026839696345261
62,P_0000000759,Group problem solving and decision making: an investigation of the process and the supporting technology,"An, Pat Finneg and Nda O' Mah Ony, L. Y",
63,C_000682,"Beyond Health Warnings: Risk, Regulation, Failure and the Paradoxes of Risk Management","Mitev, Nathalie",10.1057/JIT.2011.15
63,D_000865,"Beyond health warnings - risk, regulation, failure and the paradoxes of risk management","Mitev, Nathalie N.",10.1057/JIT.2011.15
63,P_0000000854,"Beyond health warnings: risk, regulation, failure and the paradoxes of risk management","Mitev, Nathalie",10.1057/JIT.2011.15
64,C_000328,Challenging the hierarchical perspective on information systems: implications from external information analysis,"Finnegan, Pat and Murphy, Ciaran and O'Riordan, John",10.1080/026839699344728
64,D_000495,Challenging the hierarchical perspective on information systems - implications from external information analysis,"Finnegan, Pat and Murphy, Ciaran and O'Riordan, John",10.1080/026839699344728
64,P_0000000502,Challenging the hierarchical perspective on information systems: implications from external information analysis,"Finne Gan, Pat and Joh N O' Riordan",
65,C_000187,Dialectics of Resilience: A Multi–Level Analysis of a Telehealth Innovation,"Cho, Sunyoung and Mathiassen, Lars and Robey, Daniel",10.1057/PALGRAVE.JIT.2000088
65,D_000724,Dialectics of resilience - a multi-level analysis of a telehealth innovation,"Cho, Sunyoung and Mathiassen, Lars and Robey, Daniel",10.1057/PALGRAVE.JIT.2000088
65,P_0000000181,Dialectics of resilience: a multi-level analysis of a telehealth innovation,"Cho, Sunyoung and Mathiassen, Lars and Robey, Daniel",10.1057/PALGRAVE.JIT.2000088
66,C_000333,Introducing executive information systems into organizations: separating fact from fallacy,"Fitzgerald, Brian and Murphy, Ciaran",10.1057/JIT.1994.31
66,D_000344,Introducing executive information systems into organizations - separating fact from fallacy,"Fitzgerald, Brian and Murphy, Ciaran",10.1057/JIT.1994.31
66,P_0000000891,Introducing executive information systems into organizations: separating fact from fallacy,"Fitzgerald, Brian and Murphy, Ciaran",
67,C_000916,Research in IT: Is There a Future for the UK?,"Thomas, David",10.1057/JIT.1987.22
67,D_000083,Research in IT - Is There a Future for the UK?,"Thomas, David",10.1057/JIT.1987.22
67,P_0000000872,Research in IT: Is There a Future for the UK?,"Thomas, David",
68,C_000136,Useful Knowledge for Information Systems Practice: The Contribution of the Participatory Paradigm,"Breu, Karin and Peppard, Joe",10.1080/0268396032000122141
68,D_000606,Useful knowledge for information systems practice - the contribution of the participatory paradigm,"Breu, Karin and Peppard, Joe",10.1080/0268396032000122141
68,P_0000001048,Useful knowledge for information systems practice: the contribution of the participatory paradigm,"Breu, Karin and Peppard, Joe",10.1080/0268396032000122141
69,C_000150,Editorial,,10.1057/JIT.1993.31
69,D_000337,Editorial,,10.1057/JIT.1993.31
70,C_000171,The History of the Internet: The Missing Narratives,"Campbell-Kelly, Martin and Garcia-Swartz, Daniel D",10.1057/JIT.2013.4
70,D_000922,The history of the internet - the missing narratives,"Campbell-Kelly, Martin and Garcia-Swartz, Daniel D.",10.1057/JIT.2013.4
70,P_0000000696,The history of the internet: the missing narratives,"Campbell-Kelly, Martin and Garcia-Swartz, Daniel D",10.1057/JIT.2013.4
71,C_000259,International Multifoods – Case B,"Desanctis, Gerardine and Price, Robert M.",10.1080/02683960110063645
71,D_000569,International Multifoods - Case B,"DeSanctis, Gerardine and Price, Robert M.",10.1080/02683960110063645
72,C_000889,How Do IT Outsourcing Vendors Respond to Shocks in Client Demand? A Resource Dependence Perspective,"Su, Fang and Mao, Ji-Ye and Jarvenpaa, Sirkka L",10.1057/JIT.2013.28
72,D_000940,How do IT outsourcing vendors respond to shocks in client demand? A resource dependence perspective,"Su, Fang and Mao, Ji-Ye and Jarvenpaa, Sirkka L.",10.1057/JIT.2013.28
72,P_0000000586,How do IT outsourcing vendors respond to shocks in client demand? A resource dependence perspective,"Su, Fang and Mao, Ji-Ye and Jarvenpaa, Sirkka L and Mao, J-Y",10.1057/JIT.2013.28
73,C_000412,Dawn of E-Government – an Institutional Analysis of Seven Initiatives and Their Impact,"Henriksen, Helle Zinner and Damsgaard, Jan",10.1057/PALGRAVE.JIT.2000090
