cluster_id,id,title,author,doi
34,P_0000001217,Blending bureaucratic and collaborative management styles to achieve control ambidexterity in IS projects,"Gregory, Robert Wayne and Keil, Mark",10.1057/EJIS.2013.3
35,C_000145,Discovery paths: exploring emergence and IT evolutionary design in cross-border M&As. Analysing Grupo Santander's acquisition of Abbey (2004-2009),"Busquets, Javier",10.1057/EJIS.2014.38
35,D_000153,Discovery paths: exploring emergence and IT evolutionary design in cross-border M&As. Analysing Grupo Santander's acquisition of Abbey (2004-2009),"Busquets, Javier",10.1057/EJIS.2014.38
35,P_0000000402,Discovery paths: exploring emergence and IT evolutionary design in cross-border M&As. Analysing Grupo Santander's acquisition of Abbey (2004-2009),"Busquets, Javier",10.1057/EJIS.2014.38
35,P_0000000869,Discovery paths: exploring emergence and IT evolutionary design in cross-border M&As. Analysing Grupo Santander's acquisition of Abbey (2004-2009),"Busquets, Javier",10.1057/EJIS.2015.3
36,C_000484,Exploring the impact of instant messaging on subjective task complexity and user satisfaction,"Li, Han and Gupta, Ashish and Luo, Xin and Warkentin, Merrill",10.1057/EJIS.2010.59
36,D_000564,Exploring the impact of instant messaging on subjective task complexity and user satisfaction,"Li, Han and Gupta, Ashish and Luo, Xin and Warkentin, Merrill",10.1057/EJIS.2010.59
36,P_0000000716,Exploring the impact of instant messaging on subjective task complexity and user satisfaction,"Li, Han and Gupta, Ashish and Luo, Xin and Warkentin, Merrill",10.1057/EJIS.2010.59
37,C_000768,System development - A strategic framework,"Seltsikas, Phil",10.1057/PALGRAVE.EJIS.3000365
37,D_000024,System development - A strategic framework,"Seltsikas, Phil",10.1057/PALGRAVE.EJIS.3000365
38,C_000644,A framework for designing the balanced supply chain scorecard,"Park, Jong Han and Lee, Jae Kyu and Yoo, Jung Soo",10.1057/PALGRAVE.EJIS.3000544
38,D_000194,A framework for designing the balanced supply chain scorecard,"Park, Jong Han and Lee, Jae Kyu and Yoo, Jung Soo",10.1057/PALGRAVE.EJIS.3000544
38,P_0000000783,A framework for designing the balanced supply chain scorecard,"Park, Jong Han and Lee, Jae Kyu and Yoo, Jung Soo",10.1057/PALGRAVE.EJIS.3000544
39,C_000880,Using quantitative data in mixed-design grounded theory studies - an enhanced path to formal grounded theory in information systems,"Walsh, Isabelle",10.1057/EJIS.2014.23
39,D_000714,Using quantitative data in mixed-design grounded theory studies - an enhanced path to formal grounded theory in information systems,"Walsh, Isabelle",10.1057/EJIS.2014.23
39,P_0000001005,Using quantitative data in mixed-design grounded theory studies - an enhanced path to formal grounded theory in information systems,"Walsh, Isabelle",10.1057/EJIS.2014.23
40,C_000822,Computer-mediated knowledge sharing and individual user differences - an exploratory study,"Taylor, W Andrew",10.1057/PALGRAVE.EJIS.3000484
40,D_000169,Computer-mediated knowledge sharing and individual user differences - an exploratory study,"Taylor, W Andrew",10.1057/PALGRAVE.EJIS.3000484
40,P_0000000283,Computer-mediated knowledge sharing and individual user differences - an exploratory study,"Taylor, W Andrew",10.1057/PALGRAVE.EJIS.3000484
41,C_000137,Potential of critical e-applications for engaging SMEs in e-business - a provider perspective,"Brown, David H and Lockett, Nigel",10.1057/PALGRAVE.EJIS.3000480
41,D_000147,Potential of critical e-applications for engaging SMEs in e-business - a provider perspective,"Brown, David H and Lockett, Nigel",10.1057/PALGRAVE.EJIS.3000480
41,P_0000001191,Potential of critical e-applications for engaging SMEs in e-business - a provider perspective,"Brown, David H and Lockett, Nigel",10.1057/PALGRAVE.EJIS.3000480
42,C_000806,The obituary as bricolage - the Mann Gulch disaster and the problem of heroic rationality,"Stahl, Bernd Carsten",10.1057/PALGRAVE.EJIS.3000560
42,D_000229,The obituary as bricolage - the Mann Gulch disaster and the problem of heroic rationality,"Stahl, Bernd Carsten",10.1057/PALGRAVE.EJIS.3000560
42,P_0000000492,The obituary as bricolage - the Mann Gulch disaster and the problem of heroic rationality,"Stahl, Bernd Carsten",10.1057/PALGRAVE.EJIS.3000560
43,C_000925,An exploratory study on meta skills in software development teams - antecedent cooperation skills and personality for shared mental models,"Yang, Hee-Dong and Kang, Hye-Ryun and Mason, Robert M",10.1057/PALGRAVE.EJIS.3000730
43,D_000423,An exploratory study on meta skills in software development teams - antecedent cooperation skills and personality for shared mental models,"Yang, Hee-Dong and Kang, Hye-Ryun and Mason, Robert M",10.1057/PALGRAVE.EJIS.3000730
43,P_0000000252,An exploratory study on meta skills in software development teams - antecedent cooperation skills and personality for shared mental models,"Yang, Hee-Dong and Kang, Hye-Ryun and Mason, Robert M",10.1057/PALGRAVE.EJIS.3000730
44,C_000796,An analysis of the traditional IS security approaches - implications for research and practice,"Siponen, Mikko T",10.1057/PALGRAVE.EJIS.3000537
44,D_000227,An analysis of the traditional IS security approaches - implications for research and practice,"Siponen, Mikko T",10.1057/PALGRAVE.EJIS.3000537
44,P_0000000229,An analysis of the traditional IS security approaches - implications for research and practice,"Siponen, Mikko T",10.1057/PALGRAVE.EJIS.3000537
45,C_000710,Switching behavior of mobile users - do users' relational investments and demographics matter?,"Ranganathan, C and Seo, DongBack and Babad, Yair",10.1057/PALGRAVE.EJIS.3000616
45,D_000295,Switching behavior of mobile users - do users' relational investments and demographics matter?,"Ranganathan, C and Seo, DongBack and Babad, Yair",10.1057/PALGRAVE.EJIS.3000616
45,P_0000000145,Switching behavior of mobile users - do users' relational investments and demographics matter?,"Ranganathan, C and Seo, DongBack and Babad, Yair",10.1057/PALGRAVE.EJIS.3000616
46,C_000288,From contexts to constructs - the use of grounded theory in operationalising contingent process models,"Galal, G H",10.1057/PALGRAVE.EJIS.3000381
46,D_000067,From contexts to constructs - the use of grounded theory in operationalising contingent process models,"Galal, G H",10.1057/PALGRAVE.EJIS.3000381
46,P_0000000946,From contexts to constructs - the use of grounded theory in operationalising contingent process models,"Galal, G H",
47,C_000773,Beyond risk and boredom - reflections on Claudio Ciborra and sociology,"Shantz, Jeff",10.1057/PALGRAVE.EJIS.3000564
47,D_000196,Beyond risk and boredom - reflections on Claudio Ciborra and sociology,"Shantz, Jeff",10.1057/PALGRAVE.EJIS.3000564
47,P_0000000307,Beyond risk and boredom - reflections on Claudio Ciborra and sociology,"Shantz, Jeff",10.1057/PALGRAVE.EJIS.3000564
48,C_000703,When your data has COVID-19 - how the changing context disrupts data collection and what to do about it,"Prommegger, Barbara and Bennett Thatcher, Jason and Wiesche, Manuel and Krcmar, Helmut",10.1080/0960085X.2020.1841573
48,D_000945,When your data has COVID-19 - how the changing context disrupts data collection and what to do about it,"Prommegger, Barbara and Bennett Thatcher, Jason and Wiesche, Manuel and Krcmar, Helmut",10.1080/0960085X.2020.1841573
48,P_0000000388,When your data has COVID-19 - how the changing context disrupts data collection and what to do about it,"Prommegger, Barbara and Bennett Thatcher, Jason and Wiesche, Manuel and Krcmar, Helmut",10.1080/0960085X.2020.1841573
49,C_000472,Business use of Internet-based information systems - the case of Korea,"Lee, Sangjae",10.1057/PALGRAVE.EJIS.3000460
49,D_000109,Business use of Internet-based information systems - the case of Korea,"Lee, Sangjae",10.1057/PALGRAVE.EJIS.3000460
49,P_0000000114,Business use of Internet-based information systems - the case of Korea,"Lee, Sangjae",10.1057/PALGRAVE.EJIS.3000460
50,C_000087,Reviving the IT in the IS,"Baskerville, Richard",10.1057/EJIS.2012.46
50,D_000600,Reviving the IT in the IS,"Baskerville, Richard",10.1057/EJIS.2012.46
50,P_0000000953,Reviving the IT in the IS,"Baskerville, Richard",10.1057/EJIS.2012.46
51,C_000220,Binary trading relations and the limits of EDI standards - the Procrustean bed of standards,"Damsgaard, J and Truex, D",10.1057/PALGRAVE.EJIS.3000368
51,D_000022,Binary trading relations and the limits of EDI standards - the Procrustean bed of standards,"Damsgaard, J and Truex, D",10.1057/PALGRAVE.EJIS.3000368
51,P_0000001106,Binary trading relations and the limits of EDI standards - the Procrustean bed of standards,"Damsgaard, J and Truex, D",
52,C_000681,The competitive impact of information technology: can commodity IT contribute to competitive performance?,"Piccoli, Gabriele and Lui, Tsz-Wai",10.1057/EJIS.2013.20
52,D_000682,The competitive impact of information technology: can commodity IT contribute to competitive performance?,"Piccoli, Gabriele and Lui, Tsz-Wai",10.1057/EJIS.2013.20
52,P_0000000165,The competitive impact of information technology: can commodity IT contribute to competitive performance?,"Piccoli, Gabriele and Lui, Tsz-Wai",10.1057/EJIS.2013.20
53,C_000808,Interpretive accounts and fairy tales - a critical polemic against the empiricist bias in interpretive IS research,"Stahl, Bernd Carsten",10.1057/EJIS.2012.58
53,D_000698,Interpretive accounts and fairy tales - a critical polemic against the empiricist bias in interpretive IS research,"Stahl, Bernd Carsten",10.1057/EJIS.2012.58
53,P_0000000069,Interpretive accounts and fairy tales - a critical polemic against the empiricist bias in interpretive IS research,"Stahl, Bernd Carsten",10.1057/EJIS.2012.58
54,C_000477,The ability of information systems development project teams to respond to business and technology changes - a study of flexibility measures,"Lee, Gwanhoo and Xia, Weidong",10.1057/PALGRAVE.EJIS.3000523
54,D_000183,The ability of information systems development project teams to respond to business and technology changes - a study of flexibility measures,"Lee, Gwanhoo and Xia, Weidong",10.1057/PALGRAVE.EJIS.3000523
54,P_0000000619,The ability of information systems development project teams to respond to business and technology changes - a study of flexibility measures,"Lee, Gwanhoo and Xia, Weidong",10.1057/PALGRAVE.EJIS.3000523
55,C_000857,Organizational identity and information systems - how organizational ICT reflect who an organization is,"Tyworth, Michael",10.1057/EJIS.2013.32
55,D_000668,Organizational identity and information systems - how organizational ICT reflect who an organization is,"Tyworth, Michael",10.1057/EJIS.2013.32
55,P_0000000672,Organizational identity and information systems - how organizational ICT reflect who an organization is,"Tyworth, Michael",10.1057/EJIS.2013.32
56,C_000194,Flexible decision support in dynamic inter-organisational networks,"Collins, John and Ketter, Wolfgang and Gini, Maria",10.1057/EJIS.2010.24
56,D_000489,Flexible decision support in dynamic inter-organisational networks,"Collins, John and Ketter, Wolfgang and Gini, Maria",10.1057/EJIS.2010.24
56,P_0000000611,Flexible decision support in dynamic inter-organisational networks,"Collins, John and Ketter, Wolfgang and Gini, Maria",10.1057/EJIS.2010.24
57,C_000581,"Utilizing big data analytics for information systems research - challenges, promises and guidelines","Müller, Oliver and Junglas, Iris and Brocke, Jan vom and Debortoli, Stefan",10.1057/EJIS.2016.2
57,D_000746,"Utilizing big data analytics for information systems research - challenges, promises and guidelines","Müller, Oliver and Junglas, Iris and Brocke, Jan vom and Debortoli, Stefan",10.1057/EJIS.2016.2
57,P_0000000316,"Utilizing big data analytics for information systems research - challenges, promises and guidelines","Müller, Oliver and Junglas, Iris and Brocke, Jan vom and Debortoli, Stefan",10.1057/EJIS.2016.2
58,C_000497,"Fragmentation or cohesion? Visualizing the process and consequences of information system diversity, 1993-2012","Liu, Yong and Li, Hongxiu and Goncalves, Jorge and Kostakos, Vassilis and Xiao, Bei",10.1057/EJIS.2016.5
58,D_000001,"Fragmentation or cohesion? Visualizing the process and consequences of information system diversity, 1993-2012","Liu, Yong and Li, Hongxiu and Goncalves, Jorge and Kostakos, Vassilis and Xiao, Bei",10.1057/EJIS.2016.5
58,P_0000000941,"Fragmentation or cohesion? Visualizing the process and consequences of information system diversity, 1993-2012","Liu, Yong and Li, Hongxiu and Goncalves, Jorge and Kostakos, Vassilis and Xiao, Bei",10.1057/EJIS.2016.5
59,C_000665,Loose Change,"Paul, Ray J",10.1057/EJIS.2010.40
59,D_000480,Loose Change,"Paul, Ray J",10.1057/EJIS.2010.40
59,P_0000000347,Loose Change,"Paul, Ray J",10.1057/EJIS.2010.40
60,C_000170,Editorial For the Special Issue on 'Personal Aspects of E-Business',"Chau, Patrick Y K",10.1057/PALGRAVE.EJIS.3000433
