cluster_id,id,title,author,doi
7,D_000515,One Road to Turnover - An Examination of Work Exhaustion in Technology Professionals,"Moore, Jo Ellen",
8,C_001311,Pulling the Plug: Software Project Management and the Problem of Project Escalation1,"Keil, Mark",10.2307/249627
8,D_000382,Pulling the Plug - Software Project Management and the Problem of Project Escalation,"Keil, Mark",
9,C_001475,Modeling IT Ethics: A Study in Situational Ethics1,"Banerjee, Debasish and Cronan, Timothy Paul and Jones, Thomas W.",10.2307/249677
9,D_000449,Modeling IT Ethics - A Study in Situational Ethics,"Banerjee, Debasish and Cronan, Timothy Paul and Jones, Thomas W.",
10,C_000671,Reuse and Productivity in Integrated Computer-Aided Software Engineering: An Empirical Study,"Banker, Rajiv D. and Kauffman, Robert J.",10.2307/249649
10,D_000283,Reuse and Productivity in Integrated Computer-Aided Software Engineering - An Empirical Study,"Banker, Rajiv D. and Kauffman, Robert J.",
11,C_001310,Impact of Information Technology Infrastructure Flexibility on Mergers and Acquisitions1,"Benitez, Jose and Ray, Gautam and Henseler, Jörg",10.25300/MISQ/2018/13245
11,D_001194,Impact of Information Technology Infrastructure Flexibility on Mergers and Acquisitions,"Benitez-Amado, Jose and Ray, Gautam and Henseler, Jörg",
12,C_001526,"Predicting Different Conceptualizations of System Use: The Competing Roles of Behavioral Intention, Facilitating Conditions, and Behavioral Expectation1","Venkatesh, Viswanath and Brown, Susan A. and Maruping, Likoebe M. and Bala, Hillol",10.2307/25148853
12,D_000709,"Predicting Different Conceptualizations of System Use - The Competing Roles of Behavioral Intention, Facilitating Conditions, and Behavioral Expectation","Venkatesh, Viswanath and Brown, Susan A. and Maruping, Likoebe M. and Bala, Hillol",
13,C_000172,A Scientific Basis for Rigor In Information Systems Research1,"Lee, Allen S. and Hubona, Geoffrey S.",10.2307/20650291
13,D_000772,A Scientific Basis for Rigor in Information Systems Research,"Lee, Allen S. and Hubona, Geoffrey S.",
14,C_000368,Developer Centrality and the Impact of Value Congruence and Incongruence on Commitment and Code Contribution Activity in Open Source Software Communities1,"Maruping, Likoebe M. and Daniel, Sherae L. and Cataldo, Marcelo",10.25300/MISQ/2019/13928
14,D_001282,Developer Centrality and the Impact of Value Congruence and Incongruence on Commitment and Code Contribution Activity in Open Source Software Communities,"Maruping, Likoebe M. and Daniel, Sherae L. and Cataldo, Marcelo",
15,C_001328,Contributing Knowledge to Electronic Knowledge Repositories: An Empirical Investigation1,"Kankanhalli, Atreyi and Tan, Bernard C. Y. and Wei, Kwok-Kee",10.2307/25148670
15,D_000630,Contributing Knowledge to Electronic Knowledge Repositories - An Empirical Investigation,"Kankanhalli, Atreyi and Tan, Bernard C. Y. and Wei, Kwok Kee",
16,C_001460,A Research Note on Representing Part–Whole Relations in Conceptual Modeling1,"Allen, Gove N. and March, Salvatore T.",10.2307/41703488
16,D_000870,A Research Note on Representing Part-Whole Relations in Conceptual Modeling,"Allen, Gove N. and March, Salvatore T.",
17,C_001641,Service Innovation: A Service-Dominant Logic Perspective1,"Lusch, Robert F. and Nambisan, Satish",10.25300/MISQ/2015/39.1.07
17,D_001057,Service Innovation - A Service-Dominant Logic Perspective,"Lusch, Robert F. and Nambisan, Satish",
18,C_001594,Impact of User Satisfaction with Mandated CRM Use on Employee Service Quality1,"Po-An Hsieh, J. J. and Rai, Arun and Petter, Stacie and Zhang, Ting",10.2307/41703498
18,D_000893,Impact of User Satisfaction with Mandated CRM Use on Employee Service Quality,"Hsieh, J. J. Po-An and Rai, Arun and Petter, Stacie and Zhang, Ting",
19,C_000421,Estimating Returns to Training in the Knowledge Economy: A Firm-Level Analysis of Small and Medium Enterprises1,"Mehra, Amit and Langer, Nishtha and Bapna, Ravi and Gopal, Ram",10.25300/MISQ/2014/38.3.06
19,D_001021,Estimating Returns to Training in the Knowledge Economy - A Firm-Level Analysis of Small and Medium Enterprises,"Mehra, Amit and Langer, Nishtha and Bapna, Ravi and Gopal, Ram D.",
20,C_001196,The Impact of Customer Valuation Uncertainty on Software Licensing,"Xin, Mingdi",10.25300/MISQ/2020/14728
20,D_001358,The Impact of Customer Valuation Uncertainty on Software Licensing,"Xin, Mingdi",
21,C_001549,"The Effect of Codes of Ethics and Personal Denial of Responsibility on Computer Abuse Judgments and Intentions1,2","Harrington, Susan J.",10.2307/249656
21,D_000406,The Effect of Codes of Ethics and Personal Denial of Responsibility on Computer Abuse Judgments and Intentions,"Harrington, Susan J.",
22,C_000341,Incorporating Formative Measures into Covariance-Based Structural Equation Models1,"Diamantopoulos, Adamantios",10.2307/23044046
22,D_000833,Incorporating Formative Measures into Covariance-Based Structural Equation Models,"Diamantopoulos, Adamantios",
23,C_001189,AMANDA: A Computerized Document Management System,"Schwartz, Ronald and Fortune, Joan and Horwich, Julian",10.2307/249319
23,D_000018,SIM Competition Papers - AMANDA - A Computerized Document Management System,"Schwartz, Ronald and Fortune, Joan and Horwich, Julian",
24,C_000691,"A Three-Perspective Model of Culture, INFORMATION Systems, and Their Development and Use1","Kappos, Antonio and Rivard, Suzanne",10.2307/25148858
24,D_000675,"A Three-Perspective Model of Culture, Information Systems, and Their Development and Use","Kappos, Antonio and Rivard, Suzanne",
25,C_000206,What Does the Brain Tell Us About Trust and Distrust? Evidence from a Functional Neuroimaging Study,"Dimoka, Angelika",10.2307/20721433
25,D_000788,What Does the Brain Tell Us About Trust and Distrust? Evidence from a Functional Neuroimaging Study,"Dimoka, Angelika",
26,C_001273,A Knowledge-Based Model of Radical Innovation in Small Software Firms1,"Carlo, Jessica Luo and Lyytinen, Kalle and Rose, Gregory M.",10.2307/41703484
26,D_000872,A Knowledge-Based Model of Radical Innovation in Small Software Firms,"Carlo, Jessica Luo and Lyytinen, Kalle and Rose, Gregory M.",
27,C_001576,"The Career Paths Less (or More) Traveled: A Sequence Analysis of IT Career Histories, Mobility Patterns, and Career Success1","Joseph, Damien and Boh, Wai Fong and Ang, Soon and Slaughter, Sandra A.",10.2307/41703462
27,D_000896,"The Career Paths Less (or More) Traveled - A Sequence Analysis of IT Career Histories, Mobility Patterns, and Career Success","Joseph, Damien and Boh, Wai Fong and Ang, Soon and Slaughter, Sandra",
28,C_001505,Contribution Behaviors in Distributed Environments1,"Olivera, Fernando and Goodman, Paul S. and Tan, Sharon Swee-Lin",10.2307/25148827
28,D_000690,Contribution Behaviors in Distributed Environments,"Olivera, Fernando and Goodman, Paul S. and Tan, Sharon Swee-Lin",
29,C_001081,Action Design Research1,"Sein, Maung K. and Henfridsson, Ola and Purao, Sandeep and Rossi, Matti and Lindgren, Rikard",10.2307/23043488
29,D_000855,Action Design Research,"Sein, Maung K. and Henfridsson, Ola and Purao, Sandeep and Rossi, Matti and Lindgren, Rikard",
30,C_001120,"An Investigation of Information Systems Use Patterns: Technological Events as Triggers, The Effect of Time, and Consequences for Performance1","de Guinea, Ana Ortiz and Webster, Jane",10.25300/MISQ/2013/37.4.08
30,D_000943,"An Investigation of Information Systems Use Patterns - Technological Events as Triggers, the Effect of Time, and Consequences for Performance","de Guinea, Ana Ortiz and Webster, Jane",
31,C_000994,Anger in Consumer Reviews: Unhelpful but Persuasive?,"Yin, Dezhi and Bond, Samuel D. and Zhang, Han",10.25300/MISQ/2021/15363
31,D_001406,Anger in Consumer Reviews: Unhelpful but Persuasive?,"Yin, Dezhi and Bond, Samuel D. and Zhang, Han",
32,C_001567,The Impact of Malicious Agents on the Enterprise Software Industry1,"Galbreth, Michael R. and Shor, Mikhael",10.2307/25750693
32,D_000790,The Impact of Malicious Agents on the Enterprise Software Industry,"Galbreth, Michael R. and Shor, Mikhael",
33,C_000414,Personal Information Systems for Strategic Scanning in Turbulent Environments: Can the CEO Go On-Line?,"El Sawy, Omar A.",10.2307/249273
33,D_000129,ICIS Paper - Personal Information Systems for Strategic Scanning in Turbulent Environments - Can the CEO Go On-Line?,"Sawy, Omar A. El",
34,C_000223,Information Technology and the Performance of the Customer Service Process: A Resource-Based Analysis1,"Ray, Gautam and Muhanna, Waleed A. and Barney, Jay B.",10.2307/25148703
34,D_000641,Information Technology and the Performance of the Customer Service Process - A Resource-Based Analysis,"Ray, Gautam and Muhanna, Waleed A. and Barney, Jay B.",
35,C_001889,Real-Effort Incentives in Online Labor Markets: Punishments and Rewards for Individuals and Groups,"Hashim, Matthew J. and Bockstedt, Jesse C.",10.25300/MISQ/2023/15166
35,D_001528,Real-Effort Incentives in Online Labor Markets: Punishments and Rewards for Individuals and Groups,"Hashim, Matthew J. and Bockstedt, Jesse C.",10.25300/MISQ/2023/15166
36,C_000498,Relational Development in Computer-Supported Groups1,"Chidambaram, Laku",10.2307/249476
36,D_000400,Relational Development in Computer-Supported Groups,"Chidambaram, Laku",
37,C_000995,Explaining Employee Job Performance: The Role of Online and Offline Workplace Communication Networks1,"Zhang, Xiaojun and Venkatesh, Viswanath",10.25300/MISQ/2013/37.3.02
37,D_000983,Explaining Employee Job Performance - The Role of Online and Offline Workplace Communication Networks,"Zhang, Xiaojun and Venkatesh, Viswanath",
38,C_001507,Design Principles for Virtual Worlds1,"Chaturvedi, Alok R. and Dolk, Daniel R. and Drnevich, Paul L.",10.2307/23042803
38,D_000830,Design Principles for Virtual Worlds,"Chaturvedi, Alok R. and Dolk, Daniel R. and Drnevich, Paul Louis",
39,C_001050,First- or Second-Mover Advantage? The Case of IT-Enabled Platform Markets,"Feng, Haiyang and Jiang, Zhengrui and Li, Minqiang and Feng, Nan",10.25300/MISQ/2020/15273)
39,C_001941,First- or Second-Mover Advantage? The Case of IT-Enabled Platform Markets,"Feng, Haiyang and Jiang, Zhengrui and Li, Minqiang and Feng, Nan",10.25300/MISQ/2020/15273
39,D_001320,First- or Second-Mover Advantage? The Case of IT-Enabled Platform Markets,"Feng, Haiyang and Jiang, Zhengrui and Li, Minqiang and Feng, Nan",
40,C_001342,Information Technology and Business-Level Strategy: Toward an Integrated Theoretical Perspective1,"Drnevich, Paul L. and Croson, David C.",10.25300/MISQ/2013/37.2.08
40,D_000937,Information Technology and Business-Level Strategy - Toward an Integrated Theoretical Perspective,"Drnevich, Paul Louis and Croson, David C.",
41,C_000153,A Field Study of the Effect of Interpersonal Trust on Virtual Collaborative Relationship Performance1,"Paul, David L. and McDaniel, Reuben R.",10.2307/25148633
41,D_000611,A Field of Study of the Effect of Interpersonal Trust on Virtual Collaborative Relationship Performance,"Paul, David L. and McDaniel Jr., Reuben R.",
42,C_000006,Are Information Systems People Different? An Investigation of How They Are and Should Be Managed1,"Ferratt, Thomas W. and Short, Larry E.",10.2307/249210
42,D_000199,Are Information Systems People Different? An Investigation of How They Are and Should Be Managed,"Ferratt, Thomas W. and Short, Larry E.",
43,C_000660,Unifying the Role of IT in Hyperturbulence and Competitive Advantage Via a Multilevel Perspective of IS Strategy1,"Nan, Ning and Tanriverdi, Hüseyin",10.25300/MISQ/2017/41.3.12
43,D_001168,Unifying the Role of IT in Hyperturbulence and Competitive Advantage Via a Multilevel Perspective of IS Strategy,"Nan, Ning and Tanriverdi, Hüseyin",
44,C_001496,Open Knowledge Creation: Bringing Transparency and Inclusiveness to the Peer Review Process1,"Hardaway, Donald E. and Scamell, Richard W.",10.2307/41703458
44,D_000892,Open Knowledge Creation - Bringing Transparency and Inclusiveness to the Peer Review Process,"Hardaway, Donald E. and Scamell, Richard W.",
45,C_000331,The Management of Information Resources — A Challenge for American Business,"Edelman, Franz",10.2307/249155
45,D_000031,The Management of Information Resources - A Challenge for American Business,"Edelman, Franz",
46,C_000276,The Multiplex Nature of the Customer Representative Role in Agile Information Systems Development,"Maruping, Likoebe M. and Matook, Sabine",10.25300/MISQ/2020/12284
46,D_001334,The Multiplex Nature of the Customer Representative Role in Agile Information Systems Development,"Maruping, Likoebe M. and Martook, Sabine",
47,C_000824,"Examining Assumptions: Provocations on the Nature, Impact, and Implications of IS Theory","Burton-Jones, Andrew and Butler, Brian S. and Scott, Susan V. and Xu, Sean Xin",10.25300/MISQ/2021/15434.1
47,D_001372,"Examining Assumptions: Provocations on the Nature, Impact, and Implications of IS Theory","Burton-Jones, Andrew and Butler, Brian S. and Scott, Susan V. and Xu, Sean Xin",
48,C_001288,The Ecosystem of Software Platform: A Study of Asymmetric Cross-Side Network Effects and Platform Governance1,"Song, Peijian and Xue, Ling and Rai, Arun and Zhang, Cheng",10.25300/MISQ/2018/13737
48,D_001232,The Ecosystem of Software Platform - A Study of Asymmetric Cross-Side Network Effects and Platform Governance,"Song, Peijian and Xue, Ling and Rai, Arun and Zhang, Cheng",
49,C_000981,"For Startups, Adaptability and Mentor Network Diversity Can be Pivotal: Evidence from a Randomized Experiment on a MOOC Platform","Eesley, Charles and Wu, Lynn",10.25300/MISQ/2020/15138
49,D_001318,"For Startups, Adaptability and Mentor Network Diversity Can be Pivotal: Evidence from a Randomized Experiment on a MOOC Platform","Eesley, Charles and Wu, Lynn",
50,C_001720,Surge Pricing and Short-Term Wage Elasticity of Labor Supply in Real-Time Ridesharing Markets,"He, Shu and Qiu, Liangfei and Cheng, Xusen",10.25300/MISQ/2021/16367
50,D_001431,Surge Pricing and Short-Term Wage Elasticity of Labor Supply in Real-Time Ridesharing Markets,"He, Shu and Qiu, Liangfei and Cheng, Xusen",10.25300/MISQ/2021/16367
51,C_000141,Business Familiarity as Risk Mitigation in Software Development Outsourcing Contracts1,"Gefen, David and Wyss, Simon and Lichtenstein, Yossi",10.2307/25148855
51,D_000668,Business Familiarity as Risk Mitigation in Software Development Outsourcing Contracts,"Gefen, David and Wyss, Simon and Lichtenstein, Yossi",
52,C_001042,Information Technology for Local Administration Support: The Governorates Project in Egypt*,"Nidumolu, Sarma R. and Goodman, Seymour E. and Vogel, Douglas R. and Danowitz, Ann K.",10.2307/249478
52,D_000414,Information Technology for Local Administration Support - The Governorates Project in Egypt,"Nidumolu, Sarma R. and Goodman, Seymour E. and Vogel, Douglas R. and Danowitz, Ann K.",
53,C_000890,An Exploratory Study of the Formation and Impact of Electronic Service Failures1,"Tan, Chee-Wee and Benbasat, Izak and Cenfetelli, Ronald T.",10.25300/MISQ/2016/40.1.01
53,D_001121,An Exploratory Study of the Formation and Impact of Electronic Service Failures,"Tan, Chee-Wee and Benbasat, Izak and Cenfetelli, Ronald T.",
54,C_000534,Learning Dysfunctions in Information Systems Development: Overcoming the Social Defenses With Transitional Objects1,"Wastell, David G.",10.2307/249490
54,D_000494,Learning Dysfunctions in Information Systems Development - Overcoming The Social Defenses With Transitional Objects,"Wastell, David Graham",
55,C_001003,Supply-Side Network Effects and the Development of Information Technology Standards1,"Uotila, Juha and Keil, Thomas and Maula, Markku",10.25300/MISQ/2017/41.4.09
55,D_001177,Supply-Side Network Effects and the Development of Information Technology Standards,"Uotila, Juha and Keil, Thomas and Maula, Markku V. J.",
56,C_000835,Superlatives and Scope of Improvement in Online Recommendations: Breath of Life or a Kiss of Death?,"Aggarwal, Rohit and Midha, Vishal and Sullivan, Nicholas",10.25300/MISQ/2021/15205
56,D_001364,Superlatives and Scope of Improvement in Online Recommendations: Breath of Life or a Kiss of Death?,"Aggarwal, Rohit and Midha, Vishal and Sullivan, Nicholas",
57,C_000174,Disentangling the Impact of Omnichannel Integration on Consumer Behavior in Integrated Sales Channels,"Trenz, Manuel and Veit, Daniel J. and Tan, Chee-Wee",10.25300/MISQ/2020/14121
57,D_001352,Disentangling the Impact of Omnichannel Integration on Consumer Behavior in Integrated Sales Channels,"Trenz, Manuel and Veit, Daniel J. and Tan, Chee-Wee",
58,C_001978,Self-Organization and Governance in Digital Platform Ecosystems: An Information Ecology Approach,"Engert, Martin and Hein, Andreas and Maruping, Likoebe M. and Thatcher, Jason Bennett and Krcmar, Helmut",10.25300/MISQ/2024/18413
58,D_001572,Self-Organization and Governance in Digital Platform Ecosystems: An Information Ecology Approach,"Engert, Martin and Hein, Andreas and Maruping, Likoebe M. and Thatcher, Jason Bennett and Krcmar, Helmut",10.25300/MISQ/2024/18413
59,C_001612,Capturing the Complexity of Malleable IT Use: Adaptive Structuration Theory for Individuals1,"Schmitz, Kurt W. and Teng, James T. C. and Webb, Kimberly J.",10.25300/MISQ/2016/40.3.07
59,D_001115,Capturing the Complexity of Malleable IT Use - Adaptive Structuration Theory for Individuals,"Schmitz, Kurt and Teng, James T. C. and Webb, Kimberly",
60,C_001283,The Usefulness of Computer-Based Information to Public Managers,"Kraemer, Kenneth L. and Danziger, James N. and Dunkle, Debora E. and King, John L.",10.2307/249798
60,D_000337,The Usefulness of Computer-Based Information to Public Managers,"Kraemer, Kenneth L. and Danziger, James N. and Dunkle, Debora E. and King, John Leslie",
61,C_001533,Enhancing the Design of Web Navigation Systems: The Influence of User Disorientation on Engagement and Performance1,"Webster, Jane and Ahuja, Jaspreet S.",10.2307/25148744
61,D_000712,Enhancing the Design of Web Navigation Systems - The Influence of User Disorientation on Engagement and Performance,"Webster, Jane and Ahuja, Jaspreet S.",
62,C_000839,Value of Local Showrooms to Online Competitors,"Samuel, Jayarajan and Zheng, Zhiqiang (Eric) and Xie, Ying",10.25300/MISQ/2020/15291
62,D_001340,Value of Local Showrooms to Online Competitors,"Samuel, Jayarajan and Zheng, Zhiqiang and Xie, Ying",
63,C_000088,Evaluating MIS Design Principles,"Nutt, Paul C.",10.2307/249033
63,D_000133,Evaluating MIS Design Principles,"Nutt, Paul C.",
64,C_000587,The Influence of Computer Graphics on the Recall of Information,"Watson, Collin J. and Driver, Russell W.",10.2307/249076
64,D_000087,The Influence of Computer Graphics on the Recall of Information,"Watson, Collin J. and Driver, Russell W.",
65,C_001476,Patterns in Information Systems Portfolio Prioritization: Evidence from Decision Tree Induction1,"Karhade, Prasanna and Shaw, Michael J. and Subramanyam, Ramanath",10.25300/MISQ/2015/39.2.07
65,D_001053,Patterns in Information Systems Portfolio Prioritization - Evidence from Decision Tree Induction,"Karhade, Prasanna P. and Shaw, Michael J. and Subramanyam, Ramanath",
66,C_001218,Expert Blogs and Consumer Perceptions of Competing Brands1,"Luo, Xueming and Gu, Bin and Zhang, Jie and Phang, Chee Wei",10.25300/MISQ/2017/41.2.03
66,D_001167,Expert Blogs and Consumer Perceptions of Competing Brands,"Luo, Xueming and Gu, Bin and Zhang, Jie and Phang, Chee Wei",
67,C_001571,Platform Signaling for Generating Platform Content,"Hukal, Philipp and Henfridsson, Ola and Shaikh, Maha and Parker, Geoffrey",10.25300/MISQ/2020/15190/
67,C_001920,Platform Signaling for Generating Platform Content,"Hukal, Philipp and Henfridsson, Ola and Shaikh, Maha and Parker, Geoffrey",10.25300/MISQ/2020/15190
67,D_001326,Platform Signaling for Generating Platform Content,"Hukal, Philipp and Henfridsson, Ola and Shaikh, Maha and Parker, Geoffrey G.",
68,C_001292,The Differential Use and Effect of Knowledge-Based System Explanations in Novice and Expert Judgment Decisions1,"Arnold, Vicky and Clark, Nicole and Collier, Philip A. and Leech, Stewart A. and Sutton, Steve G.",10.2307/25148718
68,D_000651,The Differential Use and Effect of Knowledge-Based System Explanations in Novice and Expert Judgement Decisions,"Arnold, Vicky and Clark, Nicole and Collier, Philip A. and Leech, Stewart A. and Sutton, Steve G.",
69,C_000684,Editor’s Comments,"Weber, Ron",10.2307/30036516
69,D_000590,Editor's Comments,"Weber, Ron",
70,C_001176,Executive Information Requirements: Getting It Right,"Wetherbe, James C.",10.2307/249435
70,D_000299,Executive Information Requirements - Getting It Right,"Wetherbe, James C.",
71,C_000667,Explaining Post-Implementation Employee System Use and Job Performance: Impacts of the Content and Source of Social Network Ties1,"Sykes, Tracy Ann and Venkatesh, Viswanath",10.25300/MISQ/2017/41.3.11
71,D_001175,Explaining Post-Implementation Employee System Use and Job Performance - Impacts of the Content and Source of Social Network Ties,"Sykes, Tracy Ann and Venkatesh, Viswanath",
72,C_001796,A Randomized Field Experiment to Explore the Impact of Herding Cues as Catalysts for Adoption,"Feng, Yue (Katherine) and Claggett, Jennifer L. and Karahanna, Elena and Tam, Kar Yan",10.25300/MISQ/2022/16141
72,D_001442,A Randomized Field Experiment to Explore the Impact of Herding Cues as Catalysts for Adoption,"Feng, Yue and Claggett, Jennifer L. and Karahanna, Elena and Tam, Kar Yan",10.25300/MISQ/2022/16141
73,C_000734,Chauffeured Versus End User Access to Commercial Databases: The Effects of Task and Individual Differences*,"Culnan, Mary J.",10.2307/249077
73,D_000074,Chauffeured Versus End User Access to Commercial Databases,"Culnan, Mary J.",
74,C_000507,Future Role of the Information Systems Executive,"Rockart, John F. and Ball, Leslie and Bullen, Christine V.",10.2307/248989
74,D_000068,Future Role of the Information Systems Executive,"Rockart, John F. and Ball, Leslie and Bullen, Christine V.",
75,C_000374,Recommending Remedial Learning Materials to Students by Filling Their Knowledge GAPS1,"Bauman, Konstantin and Tuzhilin, Alexander",10.25300/MISQ/2018/13770
75,D_001193,Recommending Remedial Learning Materials to Students by Filling Their Knowledge Gaps,"Bauman, Konstantin and Tuzhilin, Alexander",
76,C_000379,Comprehensible Predictive Models for Business Processes1,"Breuker, Dominic and Matzner, Martin and Delfmann, Patrick and Becker, Jörg",10.25300/MISQ/2016/40.4.10
76,D_001080,Comprehensible Predictive Models for Business Processes,"Breuker, Dominic and Matzner, Martin and Delfmann, Patrick and Becker, Jörg",
77,C_001057,Shaping Agility through Digital Options: Reconceptualizing the Role of Information Technology in Contemporary Firms1,"Sambamurthy, V. and Bharadwaj, Anandhi and Grover, Varun",10.2307/30036530
77,D_000583,Shaping Agility through Digital Options - Reconceptualizing the Role of Information Technology in Contemporary Firms,"Sambamurthy, V. and Bharadwaj, Anandhi S. and Grover, Varun",
78,C_001539,Determining Information Requirements for an EIS,"Watson, Hugh J. and Frolick, Mark N.",10.2307/249771
78,D_000346,Determining Information Requirements for an EIS,"Watson, Hugh J. and Frolick, Mark N.",
79,C_001642,Innovating or Doing as Told? Status Differences and Overlapping Boundaries in Offshore Collaboration1,"Levina, Natalia and Vaast, Emmanuelle",10.2307/25148842
79,D_000681,Innovating or Doing as Told? Status Differences and Overlapping Boundaries in Offshore Collaboration,"Levina, Natalia and Vaast, Emmanuelle",
80,C_000908,Electronic Health Records: How Can IS Researchers Contribute to Transforming Healthcare?1,"Kohli, Rajiv and Tan, Sharon Swee-Lin",10.25300/MISQ/2016/40.3.02
80,D_001098,Electronic Health Records - How Can IS Researchers Contribute to Transforming Healthcare?,"Kohli, Rajiv and Tan, Sharon Swee-Lin",
81,C_000397,Making Rigorous Research Relevant: Innovating Statistical Action Research1,"Durcikova, Alexandra and Lee, Allen S. and Brown, Susan A.",10.25300/MISQ/2018/14146
81,D_001201,Making Rigorous Research Relevant - Innovating Statistical Action Research,"Durcikova, Alexandra and Lee, Allen S. and Brown, Susan A.",
82,C_001609,Systems Analysis and Design: Current Practices,"Necco, Charles R. and Gordon, Carl L. and Tsai, Nancy W.",10.2307/248975
82,D_000179,Systems Analysis and Design - Current Practices,"Necco, Charles R. and Gordon, Carl L. and Tsai, Nancy W.",
83,C_001344,Content Sharing in a Social Broadcasting Environment: Evidence from Twitter1,"Shi, Zhan and Rui, Huaxia and Whinston, Andrew B.",10.25300/MISQ/2014/38.1.06
83,D_001029,Content Sharing in a Social Broadcasting Environment - Evidence from Twitter,"Shi, Zhan and Rui, Huaxia and Whinston, Andrew B.",
84,C_000989,Dispositional Factors in Internet Use: Personality Versus Cognitive Style1,"McElroy, James C. and Hendrickson, Anthony R. and Townsend, Anthony M. and DeMarie, Samuel M.",10.2307/25148821
84,D_000734,Dispositional Factors in Internet Use - Personality Versus Cognitive Style,"McElroy, James C. and Hendrickson, Anthony R. and Townsend, Anthony M. and DeMarie, Samuel M.",
85,C_001947,The Returns of Early Adoption of Information Technologies: Order of Adoption or Level of Adoption Advantages?,"Gómez, Jaime and Palomas, Sergio",10.25300/MISQ/2024/17125
85,C_002158,The Returns of Early Adoption of Information Technologies: Order of Adoption or Level of Adoption Advantages?,"Gómez, Jaime and Palomas, Sergio",10.25300/MISQ/2023/17125
85,D_001521,The Returns of Early Adoption of Information Technologies: Order of Adoption or Level of Adoption Advantages?,"Gómez, Jaime and Palomas, Sergio",10.25300/MISQ/2024/17125
86,C_000261,Impact of Communication Medium and Computer Support on Group Perceptions and Performance: A Comparison of Face-to-Face and Dispersed Meetings*,"Chidambaram, Laku and Jones, Beth",10.2307/249588
86,D_000329,Impact of Communication Medium and Computer Support on Group Perceptions and Performance - A Comparison of Face-to-Face and Dispersed Meetings,"Chidambaram, Laku and Jones, Beth",
87,C_001370,Transdisciplinary Perspectives on Environmental Sustainability: A Resource Base and Framework for IT-Enabled Business Transformation1,"Elliot, Steve",10.2307/23043495
87,D_000834,Transdisciplinary Perspectives on Environmental Sustainability - A Resource Base and Framework for IT-Enabled Business Transformation,"Elliot, Steve",
88,C_000550,Examining How Chronically Ill Patients’ Reactions to and Effective Use of Information Technology Can Influence How Well They Self-Manage Their Illness,"Savoli, Azadeh and Barki, Henri and Paré, Guy",10.25300/MISQ/2020/15103
88,D_001342,Examining How Chronically Ill Patients' Reactions to and Effective Use of Information Technology Can Influence How Well They Self-Manage Their Illness,"Savoli, Azadeh and Barki, Henri and Paré, Guy",
89,C_001891,Skin in the Game: The Transformational Potential of Decentralized Autonomous Organizations,"Ellinger, Eleunthia Wong and Gregory, Robert Wayne and Mini, Tobias and Widjaja, Thomas and Henfridsson, Ola",10.25300/MISQ/2023/17690
89,D_001517,Skin in the Game: The Transformational Potential of Decentralized Autonomous Organizations,"Ellinger, Eleunthia Wong and Gregory, Robert Wayne and Mini, Tobias and Widjaja, Thomas and Henfridsson, Ola",10.25300/MISQ/2023/17690
90,C_000963,Factors Affecting the Policy for Distributing Computing Resources,"Ahituv, Niv and Neumann, Seev and Zviran, Moshe",10.2307/248722
90,D_000230,Factors Affecting the Policy for Distributing Computing Resources,"Ahituv, Niv and Neumann, Seev and Zviran, Moshe",
