cluster_id,id,title,author,doi
439,C_001643,Social Cognitive Theory and Individual Reactions to Computing Technology: A Longitudinal Study1,"Compeau, Deborah and Higgins, Christopher A. and Huff, Sid",10.2307/249749
439,D_000479,Social Cognitive Theory and Individual Reactions to Computing Technology - A Longitudinal Study,"Compeau, Deborah and Higgins, Christopher A. and Huff, Sid L.",
439,P_0000001502,A LONGITUDINAL STUDY 1,"Compeau, Deborah and Higgins, Christopher A and Huff, Sid",
440,C_001908,Infectious Confidence: Unraveling the Effects of Confidence Contagion on Overfunding in Equity Crowdfunding,"Li, Yijing and Liu, Fei and Lim, Eric T. K. and Tan, Chee-Wee and Liu, Yong",10.25300/MISQ/2023/16669
440,D_001535,Infectious Confidence: Unraveling the Effects of Confidence Contagion on Overfunding in Equity Crowdfunding,"Li, Yijing and Liu, Fei and Lim, Eric T. K. and Tan, Chee-Wee and Liu, Yong",10.25300/MISQ/2023/16669
440,P_001908,INFECTIOUS CONFIDENCE: UNRAVELING THE EFFECTS OF CONFIDENCE CONTAGION ON OVERFUNDING IN EQUITY CROWDFUNDING 1,"Li, Yijing and Liu, Fei and Lim, Eric T K and Tan, Chee-Wee and Liu, Yong",10.25300/MISQ/2023/16669
441,C_000627,Perceived Chargeback System Fairness in Decentralized Organizations: An Examination of the Issues,"Hufnagel, Ellen M. and Birnberg, Jacob G. and Katz, Joseph M.",10.2307/248726
441,D_000241,Perceived Chargeback System Fairness in Decentralized Organizations - An Examination of the Issues,"Hufnagel, Ellen M. and Birnberg, Jacob G.",
441,P_0000000301,Chargeback System Fairness Perceived Chargeback System Fairness in Decentralized Organizations: An Examination of the Issues,"Hufnagel, Ellen M and Birnberg, Jacob G and Katz Graduate, Joseph M",
442,C_000165,IS Employee Attitudes and Perceptions at Varying Levels of Software Process Maturity1,"Ply, Janet K. and Moore, Jo Ellen and Williams, Clay K. and Thatcher, Jason Bennett",10.2307/41703469
442,D_000912,IS Employee Attitudes and Perceptions at Varying Levels of Software Process Maturity,"Ply, Janet K. and Moore, Jo Ellen and Williams, Clay K. and Thatcher, Jason Bennett",
442,P_0000001109,IS EMPLOYEE ATTITUDES AND PERCEPTIONS AT VARYING LEVELS OF SOFTWARE PROCESS MATURITY 1,"Ply, Janet K and Moore, Jo Ellen and Williams, Clay K and Thatcher, Jason Bennett",
443,C_001059,Telemedicine in the Upper Amazon: Interplay with Local Health Care Practices1,"Miscione, Gianluca",10.2307/25148797
443,D_000717,Telemedicine in the Upper Amazon - Interplay with Local Health Care Practices,"Miscione, Gianluca",
443,P_0000001618,TELEMEDICINE IN THE UPPER AMAZON: INTERPLAY WITH LOCAL HEALTH CARE PRACTICES 1,"Miscione, Gianluca",
444,C_001966,Followership in an Open-Source Software Project and its Significance in Code Reuse1,"Jiang, Qiqi and Tan, Chuan-Hoo and Sia, Choon Ling and Wei, Kwok-Kee",10.25300/MISQ/2019/14043
444,D_001246,Followership in an Open-Source Software Project and its Significance in Code Reuse,"Jiang, Qiqi and Tan, Chuan-Hoo and Sia, Choon Ling and Wei, Kwok Kee",
444,P_0000000142,FOLLOWERSHIP IN AN OPEN-SOURCE SOFTWARE PROJECT AND ITS SIGNIFICANCE IN CODE REUSE 1,"Jiang, Qiqi and Tan, Chuan-Hoo and Choon, Ling and Sia and Wei, Kwok-Kee",10.25300/MISQ/2019/14043
445,C_000476,"Coping with Information Technology: Mixed Emotions, Vacillation, and Nonconforming Use Patterns1","Stein, Mari-Klara and Newell, Sue and Wagner, Erica L. and Galliers, Robert D.",10.25300/MISQ/2015/39.2.05
445,D_001068,"Coping with Information Technology - Mixed Emotions, Vacillation, and Nonconforming Use Patterns","Stein, Mari-Klara and Newell, Sue and Wagner, Erica L. and Galliers, Robert D.",
445,P_0000001608,"COPING WITH INFORMATION TECHNOLOGY: MIXED EMOTIONS, VACILLATION, AND NONCONFORMING USE PATTERNS 1","Stein, Mari-Klara and Newell, Sue and Wagner, Erica L and Galliers, Robert D",
446,C_000422,When Does Repository Kms Use Lift Performance? The Role of Alternative Knowledge Sources and Task Environments1,"Kim, Seung Hyun and Mukhopadhyay, Tridas and Kraut, Robert E.",10.25300/MISQ/2016/40.1.06
446,D_001097,When Does Repository KMS Use Lift Performance? The Role of Alternative Knowledge Sources and Task Environments,"Kim, Seung Hyun and Mukhopadhyay, Tridas and Kraut, Robert E.",
446,P_0000001261,WHEN DOES REPOSITORY KMS USE LIFT PERFORMANCE? THE ROLE OF ALTERNATIVE KNOWLEDGE SOURCES AND TASK ENVIRONMENTS 1,"Kim, Seung Hyun and Mukhopadhyay, Tridas and Kraut, Robert E",
447,C_001078,"Social Media, Traditional Media, and Music Sales1","Dewan, Sanjeev and Ramaprasad, Jui",10.25300/MISQ/2014/38.1.05
447,D_000995,"Social Media, Traditional Media, and Music Sales","Dewan, Sanjeev and Ramaprasad, Jui",
447,P_0000000684,"SOCIAL MEDIA, TRADITIONAL MEDIA, AND MUSIC SALES 1","Dewan, Sanjeev and Ramaprasad, Jui",
448,C_001589,The Nature of Theory in Information Systems1,"Gregor, Shirley",10.2307/25148742
448,D_000670,The Nature of Theory in Information Systems,"Gregor, Shirley",
448,P_0000001436,THE NATURE OF THEORY IN INFORMATION SYSTEMS 1,"Gregor, Shirley",
449,C_000118,An Enhanced Fear Appeal Rhetorical Framework: Leveraging Threats to the Human Asset Through Sanctioning RhetoriC1,"Johnston, Allen C. and Warkentin, Merrill and Siponen, Mikko",10.25300/MISQ/2015/39.1.06
449,D_001051,An Enhanced Fear Appeal Rhetorical Framework - Leveraging Threats to the Human Asset Through Sanctioning Rhetoric,"Johnston, Allen C. and Warkentin, Merrill and Siponen, Mikko T.",
449,P_0000001429,AN ENHANCED FEAR APPEAL RHETORICAL FRAMEWORK: LEVERAGING THREATS TO THE HUMAN ASSET THROUGH SANCTIONING RHETORIC 1,"Johnston, Allen C and Warkentin, Merrill and Siponen, Mikko",
450,C_000997,Multi-Homing Revisited: Level of Adoption and Competitive Strategies,"Barua, Anitesh and Mukherjee, Rajiv",10.25300/MISQ/2021/15416
450,D_001369,Multi-Homing Revisited: Level of Adoption and Competitive Strategies,"Barua, Anitesh and Mukherjee, Rajiv",
450,P_0000000457,MULTI-HOMING REVISITED: LEVEL OF ADOPTION AND COMPETITIVE STRATEGIES 1,"Barua, Anitesh and Mukherjee, Rajiv",10.25300/MISQ/2021/15416
451,C_000774,Information Technology and Corporate Strategy: A Research Perspective,"Bakos, J. Yannis and Treacy, Michael E.",10.2307/249029
451,D_000135,Information Technology and Corporate Strategy - A Research Perspective,"Bakos, Yannis and Treacy, Michael E.",
451,P_0000000043,Information Technology and Corporate Strategy: A Research Perspective,"Yannis Bakos, J. and Treacy, Michael E",
452,C_000354,Reach and Grasp1,"King, John Leslie and Lyytinen, Kalle",10.2307/25148654
452,D_000605,Reach and Grasp,"King, John Leslie and Lyytinen, Kalle",
452,P_0000001440,Reach and Grasp,"King, John Leslie and Lyytinen, Kalle",
453,C_000461,Convincing Top Management of the Strategic Potential of Information Systems1,"Lederer, Albert L. and Mendelow, Aubrey L.",10.2307/249127
453,D_000210,Convincing Top Management of the Strategic Potential of Information Systems,"Lederer, Albert L. and Mendelow, Aubrey L.",
453,P_0000000904,Convincing Top Management of the Strategic Potential of Information Systems 1,"Lederer The, Albert L and Katz Graduate, Joseph M and Mendelow, Aubrey L",
454,C_001294,When the Machine Meets the Expert: An Ethnography of Developing AI for Hiring,"van den Broek, Elmira and Sergeeva, Anastasia and Huysman, Marleen",10.25300/MISQ/2021/16559
454,D_001371,When the Machine Meets the Expert: An Ethnography of Developing AI for Hiring,"van den Broek, Elmira and Sergeeva, Anastasia V. and Huysman, Marleen",
454,P_0000001467,SPECIAL ISSUE: MANAGING AI WHEN THE MACHINE MEETS THE EXPERT: AN ETHNOGRAPHY OF DEVELOPING AI FOR HIRING 1,"Van Den Broek, Elmira and Sergeeva, Anastasia and Huysman, Marleen",10.25300/MISQ/2021/16559
455,C_000703,Expectation Disconfirmation and Technology Adoption: Polynomial Modeling and Response Surface Analysis1,"Venkatesh, Viswanath and Goyal, Sandeep",10.2307/20721428
455,D_000813,Expectation Disconfirmation and Technology Adoption - Polynomial Modeling and Response Surface Analysis,"Venkatesh, Viswanath and Goyal, Sandeep",
455,P_0000000853,EXPECTATION DISCONFIRMATION AND TECHNOLOGY ADOPTION: POLYNOMIAL MODELING AND RESPONSE SURFACE ANALYSIS 1,"Venkatesh, Viswanath and Goyal, Sandeep",
456,C_001619,MIS Problems and Failures: A Socio- Technical Perspective,"Bostrom, Robert P. and Heinen, J. Stephen",10.2307/248710
456,P_0000000408,MIS Problems and Failures: A Socio-Technical Perspective PART I: THE CAUSES,"Bostrom, Robert P and Stephen Heinen, J.",
457,C_000712,A Rhetorical Approach to It Diffusion: Reconceptualizing the Ideology-Framing Relationship in Computerization Movements1,"Barrett, Michael and Heracleous, Loizos and Walsham, Geoff",10.25300/MISQ/2013/37.1.09
457,D_000931,A Rhetorical Approach to IT Diffusion - Reconceptualizing the Ideology-Framing Relationship in Computerization Movements,"Barrett, Michael I. and Heracleous, Loizos and Walsham, Geoff",
457,P_0000001395,A RHETORICAL APPROACH TO IT DIFFUSION: RECONCEPTUALIZING THE IDEOLOGY-FRAMING RELATIONSHIP IN COMPUTERIZATION MOVEMENTS 1,"Barrett, Michael and Heracleous, Loizos and Walsham, Geoff",
458,C_000730,"E-Commerce Product Recommendation Agents: Use, Characteristics, and Impact1","Xiao, Bo and Benbasat, Izak",10.2307/25148784
458,D_000744,"E-Commerce Product Recommendation Agents - Use, Characteristics, and Impact","Xiao, Bo and Benbasat, Izak",
458,P_0000001387,"E-COMMERCE PRODUCT RECOMMENDATION AGENTS: USE, CHARACTERISTICS, AND IMPACT 1","Xiao, Bo and Benbasat, Izak",
459,C_000639,Computer Assisted Planning (CAP) at Dinero International Bancorporation*,"Doyle, James R. and Becker, Jack D.",10.2307/249055
459,D_000076,Computer Assisted Planing (CAP) at Dinero International Bancorporation,"Doyle, James R. and Becker, Jack D.",
459,P_0000001191,Computer Assisted Planning (CAP) Dinero International Bancorporation*,"Doyle, James R and Becker, Jack D",
460,C_002010,System Dynamics Modeling for Information Systems Research: Theory Development and Practical Application1,"Fang, Yulin and Lim, Kai H. and Qian, Ying and Feng, Bo",10.25300/MISQ/2018/12749
460,D_001186,System Dynamics Modeling for Information Systems Research - Theory of Development and Practical Application,"Fang, Yulin and Lim, Kai H. and Qian, Ying and Feng, Bo",
460,P_0000000974,SYSTEM DYNAMICS MODELING FOR INFORMATION SYSTEMS RESEARCH: THEORY DEVELOPMENT AND PRACTICAL APPLICATION 1,"Fang, Yulin and Lim, Kai H and Qian, Ying and Feng, Bo",10.25300/MISQ/2018/12749
461,C_001816,Experts vs. Nonexperts in Online Crowdfunding Markets,"Lin, Mingfeng and Sias, Richard W. and Wei, Zaiyan",10.25300/MISQ/2022/17321
461,D_001474,Experts vs. Nonexperts in Online Crowdfunding Markets,"Lin, Mingfeng and Sias, Richard and Wei, Zaiyan",10.25300/MISQ/2022/17321
461,P_001813,EXPERTS VS. NONEXPERTS IN ONLINE CROWDFUNDING MARKETS 1,"Lin, Mingfeng and Sias, Richard W and Wei, Zaiyan",10.25300/MISQ/2022/17321
462,C_001481,Organizational Strategies For Personal Computing In Decision Support Systems*,"Hackathorn, Richard D. and Keen, Peter G. W.",10.2307/249288
462,D_000034,Invited Article - Organizational Strategies for Personal Computing in Decision Support Systems,"Hackathorn, Richard D. and Keen, Peter G. W.",
462,P_0000000343,Organizational Strategies For Personal Computing In Decision Support Systems*,"Sprague, Ralph H and Hackathorn, Richard D and Keen, Peter G W",
463,C_000236,The Generative Mechanisms of Digital Infrastructure Evolution1,"Henfridsson, Ola and Bygstad, Bendik",10.25300/MISQ/2013/37.3.11
463,D_000945,The Generative Mechanisms of Digital Infrastructure Evolution,"Henfridsson, Ola and Bygstad, Bendik",
463,P_0000001316,SPECIAL ISSUE: CRITICAL REALISM IN IS RESEARCH THE GENERATIVE MECHANISMS OF DIGITAL INFRASTRUCTURE EVOLUTION 1,"Henfridsson, Ola and Bygstad, Bendik",
464,C_001128,The Impact of Data Integration on the Costs and Benefits of Information Systems,"Goodhue, Dale L. and Wybo, Michael D. and Kirsch, Laurie J.",10.2307/249530
464,D_000311,The Impact of Data Integration on the Costs and Benefits of Information Systems,"Goodhue, Dale L. and Wybo, Michael D. and Kirsch, Laurie J.",
464,P_0000001055,The Impact of Data Integration on the Costs and Benefits of Information Systems,"Goodhue, Dale L and Wybo, Michael D and Kirsch, Laurie J",
465,C_000756,How Do Enterprise Resource Planning Systems Affect Firm Risk? Post-Implementation Impact1,"Tian, Feng and Xu, Sean Xin",10.25300/MISQ/2015/39.1.03
465,D_001072,How Do Enterprise Resource Planning Systems Affect Firm Risk? Post-Implementation Impact,"Tian, Feng and Xu, Sean Xin",
465,P_0000001029,HOW DO ENTERPRISE RESOURCE PLANNING SYSTEMS AFFECT FIRM RISK? POST-IMPLEMENTATION IMPACT 1,"Tian, Feng and Xu, Sean Xin",
466,C_000819,Did I buy the Wrong Gadget? How the Evaluability of Technology Features Influences Technology Feature Preferences and Subsequent Product Choice1,"Valacich, Joseph S. and Wang, Xuequn and Jessup, Leonard M.",10.25300/MISQ/2018/12847
466,D_001235,Did I Buy the Wrong Gadget? How the Evaluability of Technology Features Influences Technology Feature Preferences and Subsequent Product Choice,"Valacich, Joseph S. and Wang, Xuequn and Jessup, Leonard M.",
466,P_0000000231,DID I BUY THE WRONG GADGET? HOW THE EVALUABILITY OF TECHNOLOGY FEATURES INFLUENCES TECHNOLOGY FEATURE PREFERENCES AND SUBSEQUENT PRODUCT CHOICE 1,"Valacich, Joseph S and Wang, Xuequn and Jessup, Leonard M",10.25300/MISQ/2018/12847
467,C_001024,Business Intelligence in BLOGS: Understanding Consumer Interactions and Communities1,"Chau, Michael and Xu, Jennifer",10.2307/41703504
467,D_000875,Business Intelligence in Blogs - Understanding Consumer Interactions and Communities,"Chau, Michael and Xu, Jennifer Jie",
467,P_0000000475,BUSINESS INTELLIGENCE IN BLOGS: UNDERSTANDING CONSUMER INTERACTIONS AND COMMUNITIES 1,"Chau, Michael and Xu, Jennifer",
468,C_000787,Offshore Information Systems Project Success: The Role of Social Embeddedness and Cultural Characteristics1,"Rai, Arun and Maruping, Likoebe M. and Venkatesh, Viswanath",10.2307/20650313
468,P_0000001572,OFFSHORE INFORMATION SYSTEMS PROJECT SUCCESS: THE ROLE OF SOCIAL EMBEDDEDNESS AND CULTURAL CHARACTERISTICS 1,"Rai, Arun and Maruping, Likoebe M and Venkatesh, Viswanath",
469,C_001167,Information Technology and Worker Composition: Determinants of Productivity in the Life Insurance Industry1,"Francalanci, Chiara and Galal, Hossam",10.2307/249396
469,D_000454,Information Technology and Worker Composition - Determinants of Productivity in the Life Insurance Industry,"Francalanci, Chiara and Galal, Hossam",
469,P_0000001335,Information Technology and Worker Composition: Determinants of Productivity in the Life Insurance Industry I,"Galal, Hossam",
470,C_001672,Free-Riding in Products with Positive Network Externalities: Empirical Evidence from a Large Mobile Network,"Belo, Rodrigo and Ferreira, Pedro",10.25300/MISQ/2022/14712
470,D_001436,Free-Riding in Products with Positive Network Externalities: Empirical Evidence from a Large Mobile Network,"Belo, Rodrigo and Ferreira, Pedro",10.25300/MISQ/2022/14712
470,P_0000000676,FREE-RIDING IN PRODUCTS WITH POSITIVE NETWORK EXTERNALITIES: EMPIRICAL EVIDENCE FROM A LARGE MOBILE NETWORK 1,"Belo, Rodrigo and Ferreira, Pedro",10.25300/MISQ/2022/14712
471,C_000945,Data Processing Control: A State-of-the-Art Survey of Attitudes and Concerns of DP Executives,"Merten, Alan G. and Severance, Dennis G.",10.2307/249221
471,D_000043,Data Processing - A State-of-the-Art Survey of Attitudes and Concerns of DP Executives,"Merten, Alan G. and Severance, Dennis G.",
471,P_0000001117,Data Processing Control: A State-ofthe-Art Survey of Attitudes and Concerns of DP Executives,"Merten, Alan G and Severance, Dennis G and Mautz, R. and Kell, W. and Maher, M. and Reily, R. and White, B.",
472,C_001561,Factors Affecting Information Satisfaction in the Context of the Small Business Environment,"Montazemi, Ali Reza",10.2307/248849
472,D_000217,Factors Affecting Information Satisfaction in the Context of the Small Business Environment,"Montazemi, Ali Reza",
472,P_0000000407,Factors Affecting Information Satisfaction in the Context of the Small Business Environment,"All, Reza and Montazemi",
473,C_001902,Playing to the Crowd? Digital Visibility and the Social Dynamics of Purchase Disclosure1,"Rhue, Lauren and Sundararajan, Arun",10.25300/MISQ/2019/12745
473,D_001290,Playing to the Crowd - Digital Visibility and the Social Dynamics of Purchase Disclosure,"Rhue, Lauren and Sundararajan, Arun",
473,P_0000001168,PLAYING TO THE CROWD? DIGITAL VISIBILITY AND THE SOCIAL DYNAMICS OF PURCHASE DISCLOSURE 1,"Rhue, Lauren and Sundararajan, Arun",10.25300/MISQ/2019/12745
474,C_000564,"Ending the Mending Wall: Herding, Media Coverage, and Colocation in IT Entrepreneurship1","Greenwood, Brad N. and Gopal, Anandasivam",10.25300/MISQ/2017/41.3.15
474,D_001147,"Ending the Mending Wall - Herding, Media Coverage, and Colocation in IT Entrepreneurship","Greenwood, Brad N. and Gopal, Anandasivam",
474,P_0000001609,"ENDING THE MENDING WALL: HERDING, MEDIA COVERAGE, AND COLOCATION IN IT ENTREPRENEURSHIP 1","Greenwood, Brad N and Gopal, Anandasivam",
475,C_001856,Electoral Competition in the Age of Social Media: The Role of Social Media Influencers,"Ding, Chao and Jabr, Wael and Guo, Hong",10.25300/MISQ/2022/16422
475,D_001489,Electoral Competition in the Age of Social Media: The Role of Social Media Influencers,"Ding, Chao and Jabr, Wael and Guo, Hong",10.25300/MISQ/2022/16422
475,P_001861,ELECTORAL COMPETITION IN THE AGE OF SOCIAL MEDIA: THE ROLE OF SOCIAL MEDIA INFLUENCERS 1,"Ding, Chao and Jabr, Wael and Guo, Hong",10.25300/MISQ/2022/16422
476,C_001502,Virtual First Impressions Matter: The Effect of Enterprise Social Networking Sites on Impression Formation in Virtual Teams1,"Cummings, Jeff and Dennis, Alan R.",10.25300/MISQ/2018/13202
476,D_001199,Virtual First Impressions Matter - The Effect of Enterprise Social Networking Sites on Impression Formation in Virtual Teams,"Cummings, Jeffrey and Dennis, Alan R.",
476,P_0000000103,VIRTUAL FIRST IMPRESSIONS MATTER: THE EFFECT OF ENTERPRISE SOCIAL NETWORKING SITES ON IMPRESSION FORMATION IN VIRTUAL TEAMS 1,"Cummings, Jeff and Dennis, Alan R",10.25300/MISQ/2018/13202
477,C_000177,Bidding Behavior Evolution in Sequential Auctions: Characterization and Analysis1,"Goes, Paulo B. and Karuga, Gilbert G. and Tripathi, Arvind K.",10.2307/41703496
477,D_000883,Bidding Behavior Evolution in Sequential Auctions - Characterization and Analysis,"Góes, Paulo B. and Karuga, Gilbert G. and Tripathi, Arvind K.",
477,P_0000000119,BIDDING BEHAVIOR EVOLUTION IN SEQUENTIAL AUCTIONS: CHARACTERIZATION AND ANALYSIS 1,"Goes, Paulo B and Karuga, Gilbert G and Tripathi, Arvind K",
478,C_000329,Editor’s Notes,"Saunders, Carol",10.2307/25148687
478,P_0000000186,EDITOR’S NOTES Volume 29 Iss. 3,"Saunders, Carol",
479,C_000268,GIS for District-Level Administration in India: Problems and Opportunities1,"Walsham, Geoff and Sahay, Sundeep",10.2307/249409
479,D_000493,GIS for District-Level Administration in India - Problems and Opportunities,"Walsham, Geoff and Sahay, Sundeep",
480,C_001485,Understanding the CEO/CIO Relationship1,"Feeny, David F. and Edwards, Brian R. and Simpson, Keppel M.",10.2307/249730
480,D_000310,Understanding the CEO/CIO Relationship,"Feeny, David F. and Edwards, Brian R. and Simpson, Keppel M.",
480,P_0000001425,Understanding the CEO/ClO Relationship 1,"Feeny, David F and Edwards, Brian R and Simpson, Keppel M",
481,C_001723,Online Product Reviews: Is a Finer-Grained Rating Scheme Superior to a Coarser One?,"Tunc, Murat M. and Cavusoglu, Huseyin and Raghunathan, Srinivasan",10.25300/MISQ/2021/15586
481,D_001426,Online Product Reviews: Is a Finer-Grained Rating Scheme Superior to a Coarser One?,"Tunç, Murat Mustafa and Cavusoglu, Huseyin and Raghunathan, Srinivasan",10.25300/MISQ/2021/15586
481,P_0000001593,ONLINE PRODUCT REVIEWS: IS A FINER-GRAINED RATING SCHEME SUPERIOR TO A COARSER ONE? 1,"Tunc, Murat M and Cavusoglu, Huseyin and Raghunathan, Srinivasan",10.25300/MISQ/2021/15586
482,C_001271,Selective Status Reporting in Information Systems Projects: A Dyadic-Level Investigation1,"Iacovou, Charalambos L. and Thompson, Ronald L. and Smith, H. Jeff",10.2307/20650327
482,D_000765,Selective Status Reporting in Information Systems Projects - A Dyadic-Level Investigation,"Iacovou, Charalambos L. and Thompson, Ronald L. and Smith, H. Jeff",
482,P_0000000268,SELECTIVE STATUS REPORTING IN INFORMATION SYSTEMS PROJECTS: A DYADIC-LEVEL INVESTIGATION 1,"Iacovou, Charalambos L and Thompson, Ronald L and Smith, H. Jeff",
483,C_000510,Examining the Relational Benefits of Improved Interfirm Information Processing Capability in Buyer–Supplier Dyads1,"Wang, Eric T. G. and Tai, Jeffrey C. F. and Grover, Varun",10.25300/MISQ/2013/37.1.07
483,D_000975,Examining the Relational Benefits of Improved Interfirm Information Processing Capability in Buyer-Supplier Dyads,"Wang, Eric T. G. and Tai, Jeffrey C. F. and Grover, Varun",
483,P_0000000725,EXAMINING THE RELATIONAL BENEFITS OF IMPROVED INTERFIRM INFORMATION PROCESSING CAPABILITY IN BUYER-SUPPLIER DYADS 1,"Wang, Eric T G and Tai, Jeffrey C F and Grover, Varun",
484,C_000219,Validating Instruments in MIS Research1,"Straub, Detmar W.",10.2307/248922
484,D_000228,Validating Instruments in MIS Research,"Straub, Detmar W.",
484,P_0000001014,Validating Instruments in MIS Research 1,"Straub, Detmar W and Carlson School, Curtis L",
485,C_001220,Combating Infant Mortality in Rural India: Evidence from a Field Study of Ehealth Kiosk Implementations1,"Venkatesh, Viswanath and Rai, Arun and Sykes, Tracy Ann and Aljafari, Ruba",10.25300/MISQ/2016/40.2.04
485,D_001122,Combating Infant Mortality in Rural India - Evidence from a Field Study of eHealth Kiosk Imlementations,"Venkatesh, Viswanath and Rai, Arun and Sykes, Tracy Ann and Aljafari, Ruba",
485,P_0000000627,SPECIAL ISSUE: ICT AND SOCIETAL CHALLENGES COMBATING INFANT MORTALITY IN RURAL INDIA: EVIDENCE FROM A FIELD STUDY OF EHEALTH KIOSK IMPLEMENTATIONS 1,"Venkatesh, Viswanath and Rai, Arun and Sykes, Tracy Ann and Aljafari, Ruba and Majchrzak, Ann and Markus, M. Lynne and Wareham, Jonathan",
486,C_001012,Firm Size and the Information Technology Investment Intensity of Life Insurers,"Harris, Sidney E. and Katz, Joseph L.",10.2307/249645
486,D_000289,Firm Size and the Information Technology Investment Intensity of LIfe Insurers,"Harris, Sidney E. and Katz, Joseph L.",
486,P_0000001539,Firm Size and the Information Technology Investment Intensity of Life Insurers,"Hards, Sidney E and Drucker Management, Peter F and Katz, Joseph L",
487,C_001252,Welfare Properties of Profit Maximizing Recommender Systems: Theory and Results from a Randomized Experiment,"Zhang, Xiaochen and Ferreira, Pedro and de Matos, Miguel Godinho and Belo, Rodrigo",10.25300/MISQ/2021/14971
487,D_001407,Welfare Properties of Profit Maximizing Recommender Systems: Theory and Results from a Randomized Experiment,"Zhang, Xiaochen and Ferreira, Pedro and de Matos, Miguel Godinho and Belo, Rodrigo",
487,P_0000001336,WELFARE PROPERTIES OF PROFIT MAXIMIZING RECOMMENDER SYSTEMS: THEORY AND RESULTS FROM A RANDOMIZED EXPERIMENT 1,"Zhang, Xiaochen and Ferreira, Pedro and Godinho De Matos, Miguel and Belo, Rodrigo",10.25300/MISQ/2021/14971
488,C_001559,Unraveling the Temporal Fabric of Knowledge Conversion: A Model of Media Selection and Use1,"Massey, Anne P. and Montoya-Weiss, Mitzi M.",10.2307/25148719
488,D_000683,Unraveling the Temporal Fabric of Knowledge Conversion - A Model of Media Selection and Use,"Massey, Anne P. and Montoya-Weiss, Mitzi M.",
488,P_0000001061,UNRAVELING THE TEMPORAL FABRIC OF KNOWLEDGE CONVERSION: A MODEL OF MEDIA SELECTION AND USE 1,"Montoya-Weiss, Massey & and Massey, Anne P and Montoya-Weiss, Mitzi M",
489,C_001165,Advertising Versus Brokerage Model for Online Trading Platforms1,"Chen, Jianqing and Fan, Ming and Li, Mingzhi",10.25300/MISQ/2016/40.3.03
489,D_001082,Advertising Versus Brokerage Model for Online Trading Platforms,"Chen, Jianqing and Fan, Ming and Li, Mingzhe",
489,P_0000001605,ADVERTISING VERSUS BROKERAGE MODEL FOR ONLINE TRADING PLATFORMS 1,"Chen, Jianqing and Fan, Ming and Li, Mingzhi",
490,C_000444,Managing Risk in Software Process Improvement: An Action Research Approach1,"Iversen, Jakob H. and Mathiassen, Lars and Nielsen, Peter Axel",10.2307/25148645
490,D_000604,Managing Risk in Software Process Improvement - An Action Research Approach,"Iversen, Jakob H. and Mathiassen, Lars and Nielsen, Peter Axel",
490,P_0000000270,MANAGING RISK IN SOFTWARE PROCESS IMPROVEMENT: AN ACTION RESEARCH APPROACH 1,"Iversen, Jakob H and Mathiassen, Lars and Nielsen, Peter Axel",
491,C_001086,Personal Computing: Toward a Conceptual Model of Utilization1,"Thompson, Ronald L. and Higgins, Christopher A. and Howell, Jane M.",10.2307/249443
491,D_000297,Personal Computing - Toward a Conceptual Model of Utilization,"Thompson, Ronald L. and Higgins, Christopher A. and Howell, Jane M.",
491,P_0000001610,Personal Computing: Toward a Conceptual Model of Utilization 1,"Thompson, Ronald L and Higgins, Christopher A and Howell, Jane M",
492,C_001253,Methodological Issues in Experimental IS Research: Experiences and Recommendations,"Jarvenpaa, Sirkka L. and Dickson, Gary W. and DeSanctis, Gerardine",10.2307/249115
492,D_000121,ICIS Paper - Methodological Issues in Experimental IS Research - Experiences and Recommendations,"Jarvenpaa, Sirkka L. and Dickson, Gary W. and DeSanctis, Gerardine",
492,P_0000000555,Methodological Issues in Experimental IS Research: Experiences and Recommendations,"Jarvenpaa, Sirkka L and Dickson, Gary W and Desanctis --, Gerardine",
493,C_001651,The Role of Espoused National Cultural Values in Technology Acceptance1,"Srite, Mark and Karahanna, Elena",10.2307/25148745
493,D_000705,The Role of Espoused National Cultural Values in Technology Acceptance,"Srite, Mark and Karahanna, Elena",
493,P_0000000237,THE ROLE OF ESPOUSED NATIONAL CULTURAL VALUES IN TECHNOLOGY ACCEPTANCE 1,"Srite, Mark and Karahanna, Elena",
494,C_001759,Understanding Medication Nonadherence from Social Media: A Sentiment-Enriched Deep Learning Approach,"Xie, Jiaheng and Liu, Xiao and Zeng, Daniel Dajun and Fang, Xiao",10.25300/MISQ/2022/15336
494,D_001465,Understanding Medication Nonadherence from Social Media: A Sentiment-Enriched Deep Learning Approach,"Xie, Jiaheng and Liu, Xiao and Zeng, Daniel Dajun and Fang, Xiao",10.25300/MISQ/2022/15336
494,P_0000000078,UNDERSTANDING MEDICATION NONADHERENCE FROM SOCIAL MEDIA: A SENTIMENT-ENRICHED DEEP LEARNING APPROACH 1,"Xie, Jiaheng and Liu, Xiao and Zeng, Daniel Dajun and Fang, Xiao",10.25300/MISQ/2022/15336
495,C_000024,TELCOT: An Application of Information Technology for Competitive Advantage in the Cotton Industry1,"Lindsey, Darryl and Cheney, Paul H. and Kasper, George M. and Ives, Blake",10.2307/249781
495,D_000267,TELCOT - An Application of Information Technology for Competitive Advantage in the Cotton Industry,"Lindsey, Darryl and Cheney, Paul H. and Kasper, George M. and Ives, Blake",
