cluster_id,id,title,author,doi
0,D_000470,Special Section - Strategic Information Systems,"Clemons, Eric K. and Weber, Bruce W.",
0,D_000511,Special Section - Strategic and Competitive Information Systems,"Clemons, Eric K. and Weber, Bruce W.",
0,D_000702,"Special Issue - Competitive Strategy, Economics, and Information Systems","Clemons, Eric K. and Dewan, Rajiv M. and Kauffman, Robert J.",
0,D_000796,Special Section - Digital Economy and Information Technology Value,"Clemons, Eric K. and Dewan, Rajiv M. and Kauffman, Robert J.",
0,D_000932,"Special Section - Competitive Strategy, Economics, and Information Systems","Clemons, Eric K. and Kauffman, Robert J. and Weber, Thomas A.",
0,D_001020,"Special Section - Competitive Strategy, Economics, and Information Systems","Clemons, Eric K. and Kauffman, Robert J. and Weber, Thomas A.",
0,P_0000000147,Special Section: Strategic Information Systems,"Clemons, Eric K and Weber, Bruce W",
0,P_0000000148,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K and Weber, Bruce W",
0,P_0000000255,"Special Section: Competitive Strategy, Economics, and Information Systems","Clemons, Eric K and Kauffman, Robert J and Weber",10.2753/MIS0742-1222270301
0,P_0000000370,"Special Section: Competitive and Strategic Value of Information Technology ERIC K, CLEMONS Guest Editor","Clemons, Eric K",
0,P_0000000514,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K and Row, Michael C",
0,P_0000000533,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K and Weber, Bruce W",
0,P_0000000731,Special Section: Digital Economy and Information Technology Value,"Clemons, Eric K and Dewan, Rajiv M and Kauffman, Robert J",10.2753/MIS0742-1222230201
0,P_0000000835,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K and Row, Michael C",
0,P_0000000892,"Special Issue: Competitive Strategy, Economics, and Information Systems","Clemons, Eric K and Dewan, Rajiv M and Kaufeman, Robert J and Kauffman, Robert J",
0,P_0000000902,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K",
0,P_0000001351,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K and Row, Michael C",
0,P_0000001458,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K and Weber, Bruce W",
0,P_0000001493,"Special Section: Competitive Strategy, Economics, and Information Systems","Clemons, Eric K and Kauffman, Robert J and Weber",10.2753/MIS0742-1222260201
0,P_0000001549,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K and Row, Michael C",
1,C_000149,"Special Section: Competitive Strategy, Economics, and Information Systems","Clemons, Eric K. and Kauffman, Robert J. and Weber, Thomas A.",10.2753/MIS0742-1222260201
1,C_000272,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K.",10.1080/07421222.1991.11517918
1,C_000279,"Special Section: Competitive Strategy, Economics, and Information Systems","Clemons, Eric K. and Kauffman, Robert J. and Weber, Thomas A.",10.2753/MIS0742-1222270301
1,C_000572,Special Section: Competitive and Strategic Value of Information Technology,"Clemons, Eric K.",10.1080/07421222.1990.11517886
1,C_000782,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K. and Row, Michael C.",10.1080/07421222.1995.11518078
1,C_000823,Special Section: Digital Economy and Information Technology Value,"Clemons, Eric K. and Dewan, Rajiv M. and Kauffman, Robert J.",10.2753/MIS0742-1222230201
1,C_000856,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K. and Weber, Bruce W.",10.1080/07421222.1997.11518162
1,C_001334,Special Section: Strategic Information Systems,"Clemons, Eric K. and Weber, Bruce W.",10.1080/07421222.1998.11518205
1,D_000234,Special Section - Strategic and Competitive Information Systems,"Clemons, Eric K. and Row, Michael C.",
1,D_000272,Special Section - Strategic and Competitive Information Systems,"Clemons, Eric K. and Row, Michael C.",
1,D_000317,Special Section - Strategic and Competitive Information Systems,"Clemons, Eric K. and Row, Michael C.",
1,D_000386,Special Section - Strategic and Competitive Information Systems,"Clemons, Eric K. and Weber, Bruce W.",
1,D_000796,Special Section - Digital Economy and Information Technology Value,"Clemons, Eric K. and Dewan, Rajiv M. and Kauffman, Robert J.",
1,D_000932,"Special Section - Competitive Strategy, Economics, and Information Systems","Clemons, Eric K. and Kauffman, Robert J. and Weber, Thomas A.",
1,D_001020,"Special Section - Competitive Strategy, Economics, and Information Systems","Clemons, Eric K. and Kauffman, Robert J. and Weber, Thomas A.",
1,P_0000000148,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K and Weber, Bruce W",
1,P_0000000370,"Special Section: Competitive and Strategic Value of Information Technology ERIC K, CLEMONS Guest Editor","Clemons, Eric K",
1,P_0000000835,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K and Row, Michael C",
1,P_0000001351,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K and Row, Michael C",
1,P_0000001493,"Special Section: Competitive Strategy, Economics, and Information Systems","Clemons, Eric K and Kauffman, Robert J and Weber",10.2753/MIS0742-1222260201
1,P_0000001549,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K and Row, Michael C",
2,C_001592,Do Computers Reduce the Value of Worker Persistence?,"Brynjolfsson, Erik and Liu, Meng and Westerman, George",10.1080/07421222.2021.2023406
2,D_001578,Do Computers Reduce the Value of Worker Persistence?,"Brynjolfsson, Erik and Liu, Meng and Westerman, George",
2,P_0000001431,Do Computers Reduce the Value of Worker Persistence?,"Brynjolfsson, Erik and Liu, Meng and Westerman, George",10.1080/07421222.2021.2023406
3,D_000202,Special Section - Strategic and Competitive Information Systems,"Clemons, Eric K.",
3,D_000234,Special Section - Strategic and Competitive Information Systems,"Clemons, Eric K. and Row, Michael C.",
3,D_000511,Special Section - Strategic and Competitive Information Systems,"Clemons, Eric K. and Weber, Bruce W.",
3,D_001020,"Special Section - Competitive Strategy, Economics, and Information Systems","Clemons, Eric K. and Kauffman, Robert J. and Weber, Thomas A.",
3,P_0000000370,"Special Section: Competitive and Strategic Value of Information Technology ERIC K, CLEMONS Guest Editor","Clemons, Eric K",
3,P_0000000731,Special Section: Digital Economy and Information Technology Value,"Clemons, Eric K and Dewan, Rajiv M and Kauffman, Robert J",10.2753/MIS0742-1222230201
3,P_0000000892,"Special Issue: Competitive Strategy, Economics, and Information Systems","Clemons, Eric K and Dewan, Rajiv M and Kaufeman, Robert J and Kauffman, Robert J",
4,C_000279,"Special Section: Competitive Strategy, Economics, and Information Systems","Clemons, Eric K. and Kauffman, Robert J. and Weber, Thomas A.",10.2753/MIS0742-1222270301
4,C_001334,Special Section: Strategic Information Systems,"Clemons, Eric K. and Weber, Bruce W.",10.1080/07421222.1998.11518205
4,P_0000001549,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K and Row, Michael C",
5,C_000288,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K. and Row, Michael C.",10.1080/07421222.1994.11518037
5,C_001158,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K. and Row, Michael C.",10.1080/07421222.1992.11517955
5,C_001380,"Special Issue: Competitive Strategy, Economics, and Information Systems","CLEMONS, ERIC K. and DEWAN, RAJIV M. and KAUFFMAN, ROBERT J. and Editors, Guest",10.1080/07421222.2004.11045808
5,D_000202,Special Section - Strategic and Competitive Information Systems,"Clemons, Eric K.",
5,D_000272,Special Section - Strategic and Competitive Information Systems,"Clemons, Eric K. and Row, Michael C.",
5,D_000511,Special Section - Strategic and Competitive Information Systems,"Clemons, Eric K. and Weber, Bruce W.",
5,D_001020,"Special Section - Competitive Strategy, Economics, and Information Systems","Clemons, Eric K. and Kauffman, Robert J. and Weber, Thomas A.",
5,P_0000000148,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K and Weber, Bruce W",
5,P_0000000514,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K and Row, Michael C",
5,P_0000000892,"Special Issue: Competitive Strategy, Economics, and Information Systems","Clemons, Eric K and Dewan, Rajiv M and Kaufeman, Robert J and Kauffman, Robert J",
6,C_001597,Editorial Introduction,"Zwass, Vladimir",10.1080/07421222.2022.2096540
6,D_001597,Editorial Introduction,"Zwass, Vladimir",
6,P_001626,Editorial Introduction,,10.1080/07421222.2022.2096540
7,C_000149,"Special Section: Competitive Strategy, Economics, and Information Systems","Clemons, Eric K. and Kauffman, Robert J. and Weber, Thomas A.",10.2753/MIS0742-1222260201
7,D_000175,Special Section - Competitive and Strategic Value of Information Technology,"Clemons, Eric K.",
7,P_0000000533,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K and Weber, Bruce W",
8,C_000572,Special Section: Competitive and Strategic Value of Information Technology,"Clemons, Eric K.",10.1080/07421222.1990.11517886
8,C_000823,Special Section: Digital Economy and Information Technology Value,"Clemons, Eric K. and Dewan, Rajiv M. and Kauffman, Robert J.",10.2753/MIS0742-1222230201
8,C_001103,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K. and Weber, Bruce W.",10.1080/07421222.1999.11518242
8,D_000702,"Special Issue - Competitive Strategy, Economics, and Information Systems","Clemons, Eric K. and Dewan, Rajiv M. and Kauffman, Robert J.",
9,C_000539,The Role of Information Technology in Organization Design,"Baroudi, Jack and Lucas, Henry C.",10.1080/07421222.1994.11518018
9,C_001328,Special Section: Information Technology and Organization Design,"Baroudi, Jack and Lucas, Henry C.",10.1080/07421222.1994.11518017
9,D_000306,Special Section - Information Technology and Organization Design,"Baroudi, Jack J. and Lucas Jr., Henry C.",
9,D_000308,The Role of Information Technology in Organization Design,"Lucas Jr., Henry C. and Baroudi, Jack J.",
9,P_0000000702,Special Section: Information Technology and Organization Design,"Baroudi, Jack and Lucas, Henry C",
9,P_0000001559,The Role of Information Technology in Organization Design,"Lucas, Henry C and Baroudi, Jack",
10,C_001334,Special Section: Strategic Information Systems,"Clemons, Eric K. and Weber, Bruce W.",10.1080/07421222.1998.11518205
10,D_000234,Special Section - Strategic and Competitive Information Systems,"Clemons, Eric K. and Row, Michael C.",
10,D_000511,Special Section - Strategic and Competitive Information Systems,"Clemons, Eric K. and Weber, Bruce W.",
10,P_0000000514,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K and Row, Michael C",
10,P_0000000892,"Special Issue: Competitive Strategy, Economics, and Information Systems","Clemons, Eric K and Dewan, Rajiv M and Kaufeman, Robert J and Kauffman, Robert J",
11,D_000306,Special Section - Information Technology and Organization Design,"Baroudi, Jack J. and Lucas Jr., Henry C.",
11,P_0000001559,The Role of Information Technology in Organization Design,"Lucas, Henry C and Baroudi, Jack",
12,C_000040,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K. and Weber, Bruce W.",10.1080/07421222.1996.11518120
12,D_000796,Special Section - Digital Economy and Information Technology Value,"Clemons, Eric K. and Dewan, Rajiv M. and Kauffman, Robert J.",
12,P_0000000835,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K and Row, Michael C",
13,C_000040,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K. and Weber, Bruce W.",10.1080/07421222.1996.11518120
13,P_0000001493,"Special Section: Competitive Strategy, Economics, and Information Systems","Clemons, Eric K and Kauffman, Robert J and Weber",10.2753/MIS0742-1222260201
14,C_001103,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K. and Weber, Bruce W.",10.1080/07421222.1999.11518242
14,D_000317,Special Section - Strategic and Competitive Information Systems,"Clemons, Eric K. and Row, Michael C.",
14,P_0000000255,"Special Section: Competitive Strategy, Economics, and Information Systems","Clemons, Eric K and Kauffman, Robert J and Weber",10.2753/MIS0742-1222270301
14,P_0000000514,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K and Row, Michael C",
14,P_0000001458,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K and Weber, Bruce W",
15,D_000470,Special Section - Strategic Information Systems,"Clemons, Eric K. and Weber, Bruce W.",
15,P_0000000514,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K and Row, Michael C",
16,C_001587,The Empirical Reality of IT Project Cost Overruns: Discovering A Power-Law Distribution,"Flyvbjerg, Bent and Budzier, Alexander and Lee, Jong Seok and Keil, Mark and Lunn, Daniel and Bester, Dirk W.",10.1080/07421222.2022.2096544
16,D_001564,The Empirical Reality of IT Project Cost Overruns: Discovering A Power-Law Distribution,"Flyvbjerg, Bent and Budzier, Alexander and Lee, Jong Seok and Keil, Mark and Lunn, Daniel and Bester, Dirk W.",
16,P_001566,The Empirical Reality of IT Project Cost Overruns: Discovering A Power-Law Distribution,"Flyvbjerg, Bent and Budzier, Alexander and Lee, Jong Seok and Keil, Mark and Lunn, Daniel and Bester, Dirk W",10.1080/07421222.2022.2096544
17,C_001416,Special Issue: Decision Support and Knowledge-Based Systems,"Stohr, Edward A.",10.1080/07421222.1987.11517774
17,C_001419,Decision Support and Knowledge-Based Systems: A Special Issue,"Stohr, Edward A.",10.1080/07421222.1986.11517742
17,D_000057,Decision Support and Knowledge-Based Systems - A Special Issue,"Stohr, Edward A.",
17,D_000088,Special Issue - Decision Support and Knowledge-Based Systems,"Stohr, Edward A.",
17,P_0000000506,Decision Support and Knowledge-Based Systems: A Special Issue,"Stohr, Edward A",
17,P_0000000954,special Issue: Decision Support and Knowledge-Based Systems,"Stohr, Edward A",
18,C_000622,A Rigidity Detection System for Automated Credibility Assessment,"Twyman, Nathan W. and Elkins, Aaron C. and Burgoon, Judee K. and Nunamaker, Jay F.",10.2753/MIS0742-1222310108
18,D_001173,A Rigidity Detection System for Automated Credibility Assessment,"Twyman, Nathan W. and Elkins, Aaron C. and Burgoon, Judee K. and Nunamaker Jr., Jay F.",
18,P_001601,A Rigidity Detection System for Automated Credibility Assessment,"Twyman, Nathan W and Elkins, Aaron C and Burgoon, Judee K and Nunamaker, Jay F",10.2753/MIS0742-1222310108
19,C_000836,Special Issue: Neuroscience in Information Systems Research,"Liang, Ting-Peng and vom Brocke, Jan",10.2753/MIS0742-1222300401
19,C_001119,Guidelines for Neuroscience Studies in Information Systems Research,"vom Brocke, Jan and Liang, Ting-Peng",10.2753/MIS0742-1222300408
19,D_001161,Special Issue - Neuroscience in Information Systems Research,"Liang, Ting-Peng and vomBrocke, Jan",
19,D_001165,Guidelines for Neuroscience Studies in Information Systems Research,"vomBrocke, Jan and Liang, Ting-Peng",
19,P_0000000017,"Special Issue: Neuroscience in Information Systems Research TINg-PENg LIANg AND JAN VOM BrOckE, guEST EDITOrS","Liang, Ting-Peng",10.2753/MIS0742-1222300401
19,P_0000000944,Guidelines for Neuroscience Studies in Information Systems Research,"Brocke, Jan Vom and Liang, Ting-Peng",10.2753/MIS0742-1222300408
20,C_001119,Guidelines for Neuroscience Studies in Information Systems Research,"vom Brocke, Jan and Liang, Ting-Peng",10.2753/MIS0742-1222300408
20,D_001161,Special Issue - Neuroscience in Information Systems Research,"Liang, Ting-Peng and vomBrocke, Jan",
20,D_001165,Guidelines for Neuroscience Studies in Information Systems Research,"vomBrocke, Jan and Liang, Ting-Peng",
20,P_0000000017,"Special Issue: Neuroscience in Information Systems Research TINg-PENg LIANg AND JAN VOM BrOckE, guEST EDITOrS","Liang, Ting-Peng",10.2753/MIS0742-1222300401
21,C_000782,Special Section: Strategic and Competitive Information Systems,"Clemons, Eric K. and Row, Michael C.",10.1080/07421222.1995.11518078
21,D_000702,"Special Issue - Competitive Strategy, Economics, and Information Systems","Clemons, Eric K. and Dewan, Rajiv M. and Kauffman, Robert J.",
22,C_001642,How Do Shared IT Applications Influence Agility? Theory and Evidence of a Convex Relationship,"Queiroz, Magno and Tallon, Paul P. and Coltman, Tim",10.1080/07421222.2022.2127452
22,D_001559,How Do Shared IT Applications Influence Agility? Theory and Evidence of a Convex Relationship,"Queiroz, Magno and Tallon, Paul P. and Coltman, Tim",
22,P_001592,How Do Shared IT Applications Influence Agility? Theory and Evidence of a Convex Relationship,"Queiroz, Magno and Tallon, Paul P and Coltman, Tim",10.1080/07421222.2022.2127452
23,C_001599,Piracy and Bundling of Information Goods,"Jin, Chen and Wu, Chenguang (Allen) and Lahiri, Atanu",10.1080/07421222.2022.2096543
23,D_001557,Piracy and Bundling of Information Goods,"Jin, Chen and Wu, Chenguang and Lahiri, Atanu",
23,P_001569,Piracy and Bundling of Information Goods,"Jin, Chen and Wu, Allen and Lahiri, Atanu",10.1080/07421222.2022.2096543
24,C_000234,Managing the Risks Associated with End-User Computing,"Alavi, Maryam and Weiss, Ira R.",10.1080/07421222.1985.11517734
24,C_000629,Effect of Organizational Maturity on End-Users’ Satisfaction with Information Systems,"Mahmood, Mo A. and Becker, Jack D.",10.1080/07421222.1985.11517736
24,D_000041,Effect of Organizational Maturity on End-Users' Satisfaction with Information Systems,"Mahmood, Mo Adam and Becker, Jack D.",
24,D_000049,Managing the Risks Associated with End-User Computing,"Alavi, Maryam and Weiss, Ira R.",
24,P_0000000719,Managing the Risks Associated with End-User Computing,"Alavi, Maryam and Weiss, Ira R",
24,P_0000001354,EN,,
24,P_0000001526,Effect of Organizational Maturity on End-Users' Satisfaction with Information Systems,"Mahmood, Mo A and Becker, Jack D",
25,C_001585,Impact of an Enterprise System Implementation on Job Outcomes: Challenging the Linearity Assumption,"Venkatesh, Viswanath and Goyal, Sandeep",10.1080/07421222.2021.2023405
25,D_001575,Impact of an Enterprise System Implementation on Job Outcomes: Challenging the Linearity Assumption,"Venkatesh, Viswanath and Goyal, Sandeep",
25,P_0000000587,Impact of an Enterprise System Implementation on Job Outcomes: Challenging the Linearity Assumption,"Venkatesh, Viswanath and Goyal, Sandeep",10.1080/07421222.2021.2023405
26,C_001618,Leveraging Low Code Development of Smart Personal Assistants: An Integrated Design Approach with the SPADE Method,"Elshan, Edona and Ebel, Philipp and Söllner, Matthias and Leimeister, Jan Marco",10.1080/07421222.2023.2172776
26,D_001602,Leveraging Low Code Development of Smart Personal Assistants: An Integrated Design Approach with the SPADE Method,"Elshan, Edona and Ebel, Philipp and Söllner, Matthias and Leimeister, Jan Marco",
26,P_001643,Leveraging Low Code Development of Smart Personal Assistants: An Integrated Design Approach with the SPADE Method,"Elshan, Edona and Ebel, Philipp and Söllner, Matthias and Leimeister, Jan Marco",10.1080/07421222.2023.2172776
27,C_001589,Editorial Introduction,"Zwass, Vladimir",10.1080/07421222.2021.2023402
27,D_001595,Editorial Introduction,"Zwass, Vladimir",
28,C_001611,Multi-Party Certification on Blockchain and Its Impact in the Market for Lemons,"Bauer, Ingrid and Parra-Moyano, José and Schmedders, Karl and Schwabe, Gerhard",10.1080/07421222.2022.2063555
28,D_001560,Multi-Party Certification on Blockchain and Its Impact in the Market for Lemons,"Bauer, Ingrid and Moyano, José Parra and Schmedders, Karl and Schwabe, Gerhard",
28,P_0000000750,Multi-Party Certification on Blockchain and Its Impact in the Market for Lemons,"Bauer, Ingrid and Parra-Moyano, José and Schmedders, Karl and Schwabe, Gerhard",10.1080/07421222.2022.2063555
29,C_001594,The Effects of Information Nudges on Consumer Usage of Digital Services under Three-Part Tariffs,"Xiao, Ping and Chen, Yuanyuan and Bharadwaj, Anandhi and Bao, Weining",10.1080/07421222.2021.2023409
29,D_001576,The Effects of Information Nudges on Consumer Usage of Digital Services under Three-Part Tariffs,"Xiao, Ping and Chen, Yuanyuan and Bharadwaj, Anandhi and Bao, Weining",
29,P_0000001363,The Effects of Information Nudges on Consumer Usage of Digital Services under Three-Part Tariffs,"Xiao, Ping and Chen, Yuanyuan and Bharadwaj, Anandhi and Bao, Weining",10.1080/07421222.2021.2023409
30,C_000071,About This Issue,"Zwass, Vladimir",10.1080/07421222.1985.11517719
30,C_001356,About This Issue,"Zwass, Vladimir",10.1080/07421222.1984.11517700
30,C_001361,About This Issue,"Zwass, Vladimir",10.1080/07421222.1985.11517711
30,D_000036,About This Issue,"Zwass, Vladimir",
31,C_001617,Editorial Introduction,"Zwass, Vladimir",10.1080/07421222.2023.2172766
31,D_001610,Editorial Introduction,"Zwass, Vladimir",
31,P_001645,Editorial Introduction,,10.1080/07421222.2023.2172766
32,C_001605,Examining the Impact of Algorithmic Control on Uber Drivers’ Technostress,"Cram, W. Alec and Wiener, Martin and Tarafdar, Monideepa and Benlian, Alexander",10.1080/07421222.2022.2063556
32,D_001582,Examining the Impact of Algorithmic Control on Uber Drivers' Technostress,"Cram, W. Alec and Wiener, Martin and Tarafdar, Monideepa and Benlian, Alexander",
32,P_0000000681,Examining the Impact of Algorithmic Control on Uber Drivers' Technostress,"Cram, W. Alec and Wiener, Martin and Tarafdar, Monideepa and Benlian, Alexander",10.1080/07421222.2022.2063556
33,C_001619,Trust in Online Ride-Sharing Transactions: Impacts of Heterogeneous Order Features,"Cheng, Xusen and Fu, Shixuan and Sun, Jianshan and Zuo, Meiyun and Meng, Xiangsong",10.1080/07421222.2023.2172779
33,D_001601,Trust in Online Ride-Sharing Transactions: Impacts of Heterogeneous Order Features,"Cheng, Xusen and Fu, Shixuan and Sun, Jianshan and Zuo, Meiyun and Meng, Xiangsong",
33,P_001644,Trust in Online Ride-Sharing Transactions: Impacts of Heterogeneous Order Features,"Cheng, Xusen and Fu, Shixuan and Sun, Jianshan and Zuo, Meiyun and Meng, Xiangsong",10.1080/07421222.2023.2172779
34,C_001615,Motivating the Motivationally Diverse Crowd: Social Value Orientation and Reward Structure in Crowd Idea Generation,"Yan, Bei and Hollingshead, Andrea B.",10.1080/07421222.2022.2127451
34,D_001592,Motivating the Motivationally Diverse Crowd: Social Value Orientation and Reward Structure in Crowd Idea Generation,"Yan, Bei and Hollingshead, Andrea B.",
34,P_001587,Motivating the Motivationally Diverse Crowd: Social Value Orientation and Reward Structure in Crowd Idea Generation,"Yan, Bei and Hollingshead, Andrea B",10.1080/07421222.2022.2127451
35,C_001621,Moving Emergency Response Forward: Leveraging Machine-Learning Classification of Disaster-Related Images Posted on Social Media,"Johnson, Matthew and Murthy, Dhiraj and Robertson, Brett W. and Smith, William Roth and Stephens, Keri K.",10.1080/07421222.2023.2172778
35,D_001603,Moving Emergency Response Forward: Leveraging Machine-Learning Classification of Disaster-Related Images Posted on Social Media,"Johnson, Matthew and Murthy, Dhiraj and Robertson, Brett W. and Smith, William R. and Stephens, Keri K.",
35,P_001637,Moving Emergency Response Forward: Leveraging Machine-Learning Classification of Disaster-Related Images Posted on Social Media,"Johnson, Matthew and Murthy, Dhiraj and Robertson, Brett W and Smith, William Roth and Stephens, Keri K",10.1080/07421222.2023.2172778
36,C_001583,Gaining Customer Loyalty with Tracking Information Quality in B2B Logistics,"Rai, Arun and Tang, Xinlin and Yin, Zhitao and Du, Steven",10.1080/07421222.2022.2063552
36,D_001572,Gaining Customer Loyalty with Tracking Information Quality in B2B Logistics,"Rai, Arun and Tang, Xinlin and Yin, Zhitao and Du, Steven",
36,P_0000000243,Gaining Customer Loyalty with Tracking Information Quality in B2B Logistics,"Rai, Arun and Tang, Xinlin and Yin, Zhitao and Du, Steven",10.1080/07421222.2022.2063552
37,C_000730,"How Big Data Analytics Enables Service Innovation: Materiality, Affordance, and the Individualization of Service","Lehrer, Christiane and Wieneke, Alexander and vom Brocke, Jan and Jung, Reinhard and Seidel, Stefan",10.1080/07421222.2018.1451953
37,D_001385,"How Big Data Analytics Enables Service Innovation - Materiality, Affordance, and the Individualization of Service","Lehrer, Christiane and Wieneke, Alexander and Brocke, Jan vom and Jung, Reinhard and Seidel, Stefan",
37,P_001582,"How Big Data Analytics Enables Service Innovation: Materiality, Affordance, and the Individualization of Service","Lehrer, Christiane and Wieneke, Alexander and Brocke, Jan Vom and Jung, Reinhard and Seidel, Stefan and Quarterly, Mis",10.1080/07421222.2018.1451953
38,C_001586,Why do Family Members Reject AI in Health Care? Competing Effects of Emotions,"Park, Eun Hee and Werder, Karl and Cao, Lan and Ramesh, Balasubramaniam",10.1080/07421222.2022.2096550
38,D_001588,Why do Family Members Reject AI in Health Care? Competing Effects of Emotions,"Park, Eun Hee and Werder, Karl and Cao, Lan and Ramesh, Balasubramaniam",
38,P_001576,Why do Family Members Reject AI in Health Care? Competing Effects of Emotions,"Park, Eun Hee and Werder, Karl and Cao, Lan and Ramesh, Balasubramaniam",10.1080/07421222.2022.2096550
39,C_001581,Platform Policies and Sellers’ Competition in Agency Selling in the Presence of Online Quality Misrepresentation,"Pu, Jingchuan and Nian, Tingting and Qiu, Liangfei and Cheng, Hsing Kenneth",10.1080/07421222.2021.2023410
39,D_001571,Platform Policies and Sellers' Competition in Agency Selling in the Presence of Online Quality Misrepresentation,"Pu, Jingchuan and Nian, Tingting and Qiu, Liangfei and Cheng, Hsing Kenneth",
39,P_0000000264,Platform Policies and Sellers' Competition in Agency Selling in the Presence of Online Quality Misrepresentation,"Pu, Jingchuan and Nian, Tingting and Qiu, Liangfei and Cheng, Hsing Kenneth",10.1080/07421222.2021.2023410
40,D_001568,Improving Imbalanced Machine Learning with Neighborhood-Informed Synthetic Sample Placement,"Nasir, Murtaza and Dag, Ali and Simsek, Serhat and Ivanov, Anton and Oztekin, Asil",
40,P_001586,Improving Imbalanced Machine Learning with Neighborhood-Informed Synthetic Sample Placement,"Nasir, Murtaza and Dag, Ali and Simsek, Serhat and Ivanov, Anton and Oztekin, Asil",10.1080/07421222.2022.2127453
